phase_key,arm,calibrator,group,brier_mean,brier_std,brier_count,ece_10_mean,ece_10_std,ece_10_count,log_loss_mean,log_loss_std,log_loss_count,macro_f1_mean,macro_f1_std,macro_f1_count,roc_auc_mean,roc_auc_std,roc_auc_count,recall_mean,recall_std,recall_count,precision_mean,precision_std,precision_count,calibration_bias_mean,calibration_bias_std,calibration_bias_count
P6_fixed,shared,isotonic,both_observed,1.4799042811560378e-05,3.287986248515996e-05,3,-0.0031989876010852336,0.001262397318148172,3,0.001184509280564609,0.0004215858033892941,3,-0.0004731125109237085,0.0007469274226115913,3,-0.0006404254627047449,0.00018661162648944845,3,-0.0019695145286699467,0.017284857181982555,3,-0.0003082531491409209,0.0018733791561336068,3,0.0019839143968462124,9.360001042583497e-05,3
P6_fixed,shared,isotonic,departure_missing,-5.1745643484535364e-05,9.886904175965334e-05,3,-0.0037405781870230997,0.0017628247087191136,3,0.00021191717774265983,0.0010868419566758228,3,-2.2958379023515125e-05,0.0013236099788097536,3,-0.0004480879074816683,0.00038000713152593643,3,-0.0012143290831815683,0.017539759619755266,3,0.00031022436300428186,0.001558744346144529,3,0.0021364341363639665,0.00011943776151379293,3
P6_fixed,shared,isotonic,overall,2.2454743129988555e-06,3.0248367231400063e-05,3,-0.003497186872196866,0.0011365139523764447,3,0.0009475536926643047,0.00041092139256950936,3,-0.00040900926655381326,0.0008337773843416626,3,-0.0006094082620770417,0.00015359560705872403,3,-0.0018074074074074427,0.01729463391170564,3,-0.00022569895512780658,0.0017224583053258233,3,0.0019966810274479334,9.338712133623143e-05,3
P6_fixed,shared,platt,arrival_missing,-4.330749175759004e-05,1.2941966504144311e-05,3,-0.0018045586205546998,0.00029530268450193473,3,-0.00013933526135871213,3.747837478731419e-05,3,-0.0004658892917786354,0.0009623510212121039,3,4.3148147417867065e-05,4.5913546019774214e-05,3,-0.0025887010811633804,0.00960791323547881,3,-0.00027273149733316365,0.0017470159475329132,3,0.0020426757383549,0.00010143363419913838,3
P6_fixed,shared,platt,both_missing,6.163545128510621e-05,5.4370501721127585e-05,3,-0.0012712661436136668,0.001340174177680719,3,0.0001455354669209393,0.0001684709914754574,3,-0.001332709624892255,0.002952404348432891,3,-0.0002986307982441779,0.000593943848246394,3,-0.0012845215157353679,0.004848962386172606,3,-0.004505679790915734,0.011589471188791108,3,0.001144614679210533,0.0003071612615148472,3
P6_fixed,shared,platt,both_observed,-1.186615802954242e-05,6.15145631710653e-06,3,-0.0016721500426397,0.0007794460091558747,3,-6.240014701158758e-05,2.8381453009826274e-05,3,-0.0003243569582993544,0.000250909695871949,3,-4.879470790308815e-06,1.3243653635674203e-05,3,-0.002146864178171041,0.009467411094871266,3,-0.00010413565933466613,0.0019579152760562054,3,0.0020098597056316878,8.060434373099952e-05,3
P6_fixed,shared,platt,departure_missing,8.21817322342137e-08,1.1774491422721958e-05,3,-0.0016146243551152994,0.0009825633986790879,3,-6.44405234664358e-05,5.256055585380714e-05,3,0.0001527479311407657,0.0017158191550557488,3,-2.9692124340193377e-05,1.615633028995659e-05,3,0.0006071645415907656,0.008341955254547064,3,0.0002573482126629149,0.003546287936420571,3,0.0019728290159375665,9.911204496346681e-05,3
P6_fixed,shared,platt,overall,-1.2869689439476417e-05,5.832646603852335e-06,3,-0.0018088090405480332,0.0005252395669133746,3,-6.756502976888272e-05,2.769142050828029e-05,3,-0.0003058852645547357,0.00011692427690645606,3,-3.951374481910482e-06,1.1505277676226724e-05,3,-0.001911111111111104,0.00921649085626971,3,-0.00010636706820575197,0.0019537740422038994,3,0.0019991449420359666,8.696977917336201e-05,3
P6_fixed,split,isotonic,arrival_missing,2.1928187662935878e-05,5.680091877350368e-05,3,-0.0039145943906072,0.001994086705872125,3,0.0004829760383253852,0.0008906220049874923,3,0.0007400262616111449,0.0006881084849552956,3,-0.0009878259511135374,0.00030726312659194163,3,0.004339881224303306,0.026833635781237396,3,0.0008891478348184342,0.005659463587128706,3,0.0021910208672302075,0.00026292782744620887,3
P6_fixed,split,isotonic,both_missing,0.00019256681115694305,0.000161025290117515,3,0.0016401340887394669,0.004295981462983825,3,0.0007329081327568191,0.0006320504426713057,3,0.004368996243777068,0.0023829855381862393,3,-0.002869335730561325,0.005259195619799319,3,0.007064868336544627,0.012536429862519636,3,0.009443803542486565,0.010020624890557323,3,0.0010256734107947332,0.0010752624816697217,3
P6_fixed,split,isotonic,both_observed,6.975246358884024e-05,4.993504737432467e-05,3,-0.002426314259765567,0.000899883332423237,3,0.0023490899711941515,0.0007046149976655264,3,5.2789315832487325e-05,0.0006997803782056157,3,-0.0009647080805453475,0.0003336956272114853,3,0.0009614217841374395,0.02715287436631517,3,0.00015209284473359044,0.005495574396291992,3,0.002060411972889026,0.000236617172181676,3
P6_fixed,split,isotonic,departure_missing,-2.8554851649061536e-05,8.63470365269413e-05,3,-0.003683547880400666,0.002712292673972071,3,0.00022482383248204987,0.001079967995824156,3,-0.0004943325561658959,0.001531327331139953,3,1.089851133776835e-05,0.00048812601995731116,3,0.0015179113539769233,0.03197546109887702,3,-0.0009203534037244091,0.0030750450585091504,3,0.002176096417998367,0.00026852013133950786,3
P6_fixed,split,isotonic,overall,5.702401908086463e-05,5.274960858464953e-05,3,-0.0029988747727867997,0.0009839241315685535,3,0.001942789616133737,0.0007524978667200777,3,9.832861055369957e-05,0.0005342678834715337,3,-0.0008732006214432486,0.00027157519832392063,3,0.0014148148148148503,0.027406913909470927,3,0.00016129464928195855,0.005298499766756122,3,0.0020719952199101895,0.00024355559776433115,3
P6_fixed,split,platt,arrival_missing,-3.464440188467403e-05,1.6198165143827917e-05,3,-0.0021049413526376,0.000374130060571515,3,-0.00010978281018832654,3.834944550196662e-05,3,0.0008460431434479757,0.0009305903220264309,3,-2.8968216639076633e-05,7.523295936090617e-05,3,0.006091061367443307,0.004705197062731989,3,0.0005634422365239922,0.0021562702005571916,3,0.002075978206767072,0.0002251398635704962,3
P6_fixed,split,platt,both_missing,3.6106821030224e-05,4.458725644909731e-05,3,-0.00021812645827900003,0.0005650004369676328,3,8.555327694126369e-05,0.0001229609663015729,3,0.0031541014208840887,0.0021928026864329437,3,0.0003328915233852629,0.0006948455644120612,3,0.0057803468208092275,0.0038535645472061453,3,0.005979800956356566,0.0049167524000071515,3,0.001242974513002,0.00035282431169341615,3
P6_fixed,split,platt,both_observed,-1.0393003148802723e-05,6.733233184081097e-06,3,-0.0016711575396326332,0.0006737625299824296,3,-5.59409608732094e-05,2.9606782132056983e-05,3,-8.18004249104239e-05,0.0004234560700537601,3,-2.897653411926271e-05,3.087040324517911e-05,3,0.004069707746445957,0.003454016849280944,3,-0.0007178023536101122,0.0011800831829127136,3,0.00205542967737808,0.0002225287068790257,3
P6_fixed,split,platt,departure_missing,-6.696154253295801e-06,2.664520814685678e-05,3,-0.0013156038326381661,0.0014985616893340773,3,-8.160027431873089e-05,8.306145901845763e-05,3,0.0013806741483225842,0.0014182343907274979,3,7.173614266930972e-05,7.509996603954631e-05,3,0.0072859744990892246,0.005131797663745306,3,0.0012290536438036754,0.0021143221101540604,3,0.0020089031922247,0.00023518024938307878,3
P6_fixed,split,platt,overall,-1.1825193394506458e-05,7.596299527348783e-06,3,-0.0018363411701852667,0.0005225480528101189,3,-6.196094370819472e-05,3.0393913821774533e-05,3,0.00017764467889177146,0.00031153683888727264,3,-1.7581503580073782e-05,1.1137296957767875e-05,3,0.00460000000000003,0.0036480334631343587,3,-0.00037835331953585866,0.00111212031244027,3,0.0020432325063675003,0.00022352790520926112,3
