phase_key,dimension,group,n_mean,n_std,positive_rate_mean,positive_rate_std,macro_f1_mean,macro_f1_std,log_loss_mean,log_loss_std,roc_auc_mean,roc_auc_std,brier_mean,brier_std,ece_10_mean,ece_10_std,calibration_bias_mean,calibration_bias_std,precision_mean,precision_std,recall_mean,recall_std,fpr_mean,fpr_std,fnr_mean,fnr_std,error_rate_mean,error_rate_std
P6_clean,raw_missing__Destination_Airport_ID,observed,255001.0,0.0,0.17646989619648554,0.0,0.5756847605700698,0.0010749176024492954,0.4475767841443325,0.0003045922518500381,0.6428037457317223,0.0013259179039457436,0.13990387798937332,9.690689802487389e-05,0.004588385887189622,0.0008480738834729213,-0.002189392768380418,0.00023926541069434768,0.2919772620372345,0.002461075177056199,0.33625185185185186,0.009403606697966544,0.17476107256632112,0.006440467966749287,0.6637481481481481,0.009403606697966516,0.2610525710356691,0.003723564542996705
P6_clean,raw_missing__Destination_State,missing,27678.0,0.0,0.1753016836476624,0.0,0.5776153640587808,0.004524901266149706,0.4447854595699707,0.0007830832120802892,0.647030586026305,0.003104031647979523,0.13886156858535095,0.0002538754320009844,0.0056374278455542355,0.0016082508029696548,-0.0009902072973722216,0.00029952496916685854,0.2934928262280357,0.008452298129169722,0.34095905468535315,0.007514431939475313,0.17462542714448437,0.008778023437236852,0.6590409453146469,0.007514431939475318,0.2595442830647687,0.006559553347687812
P6_clean,raw_missing__Destination_State,observed,227323.0,0.0,0.17661213339609275,0.0,0.5754503649371036,0.0009580128384455515,0.44791664540592585,0.0002464011860316509,0.6422921813660588,0.0011111014166384724,0.14003078569200142,7.780996849343145e-05,0.004600082344070105,0.0006806506235143132,-0.002335401115386928,0.00023210493185721952,0.2917941874877931,0.0017699598771691203,0.3356829729999004,0.009878306543114937,0.17477761453185522,0.006156117192094408,0.6643170270000996,0.009878306543114942,0.2612362145493417,0.003378395406783698
P6_clean,raw_missing__Distance,missing,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
P6_clean,raw_missing__Distance,observed,255001.0,0.0,0.17646989619648554,0.0,0.5756847605700698,0.0010749176024492954,0.4475767841443325,0.0003045922518500381,0.6428037457317223,0.0013259179039457436,0.13990387798937332,9.690689802487389e-05,0.004588385887189622,0.0008480738834729213,-0.002189392768380418,0.00023926541069434768,0.2919772620372345,0.002461075177056199,0.33625185185185186,0.009403606697966544,0.17476107256632112,0.006440467966749287,0.6637481481481481,0.009403606697966516,0.2610525710356691,0.003723564542996705
P6_clean,raw_missing__Diverted,missing,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
P6_clean,raw_missing__Diverted,observed,255001.0,0.0,0.17646989619648554,0.0,0.5756847605700698,0.0010749176024492954,0.4475767841443325,0.0003045922518500381,0.6428037457317223,0.0013259179039457436,0.13990387798937332,9.690689802487389e-05,0.004588385887189622,0.0008480738834729213,-0.002189392768380418,0.00023926541069434768,0.2919772620372345,0.002461075177056199,0.33625185185185186,0.009403606697966544,0.17476107256632112,0.006440467966749287,0.6637481481481481,0.009403606697966516,0.2610525710356691,0.003723564542996705
P6_clean,raw_missing__Estimated_Arrival_Time,missing,27684.0,0.0,0.17688917786447045,0.0,0.5768127937097568,0.0020423717499809444,0.4486139468366043,0.00021769163460597554,0.6400739763939303,0.0006921407175442823,0.1402288889158208,8.274685315824014e-05,0.005382112096933975,0.0012072627935147294,-0.002549271031716621,0.00032023308121842284,0.2976036651140478,0.003333519092063501,0.32305493159076987,0.010105650832475912,0.16387999005280787,0.00597256239482236,0.6769450684092302,0.010105650832475905,0.25463564995424554,0.003400135227421679
P6_clean,raw_missing__Estimated_Arrival_Time,observed,227317.0,0.0,0.17641883361121255,0.0,0.5755398990467804,0.0009882834035870192,0.44745047237718416,0.00033395391649356274,0.64312700704965,0.0014086638507119042,0.13986429624895017,0.00010543349489464934,0.0045292566247915585,0.0008264978914616503,-0.002145564678786562,0.0002297165625462574,0.2913350076520149,0.0024489658068589173,0.3378633352450773,0.009318259403511943,0.17608547793790352,0.006516585502392632,0.6621366647549228,0.00931825940351193,0.2618340613915076,0.003788661759333356
P6_clean,raw_missing__Estimated_Departure_Time,missing,27841.0,0.0,0.1763945260586904,0.0,0.5716986182781391,0.0009345721666171406,0.4493277686695422,0.00041361182495495334,0.6364040200493927,0.00246249172027626,0.1405431160001974,0.00014297316757925837,0.007871675854425579,0.0016678697142545017,-0.002774150700678444,0.00015776812043657255,0.28998851649235236,0.0028605183189039816,0.31059526233625195,0.007794679818071297,0.16291612152929205,0.006059940208488069,0.6894047376637481,0.007794679818071294,0.2557858314476252,0.0036700531356565614
