run_id,run_metadata,phase_key,label,n_rows,n_features,log_loss,roc_auc,f1_at_050,macro_f1_nested,naive_macro_f1,threshold_optimism,deployment_threshold,per_fold_thresholds,tn,fp,fn,tp,recall,selected_n_estimators,grid_scores,pseudo_counts,pseudo_total,inner_splits,scale_pos_weight,traffic_mode,te_mode,pseudo_mode,elapsed_sec,timestamp,note,protocol,lgbm_params
b6db8b293186d53fe0a39aa144aea8ee5491a76d61360abf689c2da7de2e22a8,"{""protocol_version"": ""nested-grid-inner-te-teacher-threshold-v2"", ""cv"": {""n_splits"": 5, ""shuffle"": true, ""seed"": 7, ""stopping_rounds"": 40, ""threshold_grid"": [0.1, 0.7, 0.01], ""metric_aggregation"": ""pooled_oof"", ""inner_holdout_frac"": 0.2, ""n_thresholds"": 61, ""inner_early_stopping"": false, ""nested_threshold"": true, ""tree_selection"": ""nested_grid"", ""n_estimators_grid"": [10, 25, 50, 75, 100, 150, 300, 600], ""threshold_selection"": ""outer_train_holdout"", ""teacher_scope"": ""student_inner_train"", ""teacher_selection"": ""nested_grid"", ""stopping_rounds_used"": false}, ""grid"": [10, 25, 50, 75, 100, 150, 300, 600], ""params"": {""objective"": ""binary"", ""metric"": ""binary_logloss"", ""boosting_type"": ""gbdt"", ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 8, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""random_state"": 7, ""verbose"": -1}, ""te_m"": 20.0, ""phases"": [{""key"": ""P1"", ""label"": ""Phase 1: Baseline"", ""bidirectional_impute"": true, ""prune_preset"": ""baseline"", ""drop_extra"": [], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Origin_Airport"", ""Origin_State"", ""Destination_Airport"", ""Destination_State"", ""Airline"", ""Carrier_Code(IATA)"", ""Tail_Number"", ""Route""], ""te"": false, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""State/Carrier_Code/Day_of_Month/분 단위 유지. TE 없음."", ""safe_preprocessing"": false, ""unique_imputation"": null, ""safe_ratio"": null, ""explicit_time_missing"": null}, {""key"": ""P2"", ""label"": ""Phase 2: Tuned (Pruning)"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": false, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": false, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""노이즈 피처 Pruning + Cos 제거. TE 없음(원 docstring은 오류)."", ""safe_preprocessing"": false, ""unique_imputation"": null, ""safe_ratio"": null, ""explicit_time_missing"": null}, {""key"": ""P3"", ""label"": ""Phase 3: Target Encoded"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": true, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""원본 범주 컬럼을 TE 수치로 완전 치환."", ""safe_preprocessing"": false, ""unique_imputation"": null, ""safe_ratio"": null, ""explicit_time_missing"": null}, {""key"": ""P4"", ""label"": ""Phase 4: Hybrid"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""원본 category dtype + TE 동시 투입. 하이퍼파라미터 기준 Phase."", ""safe_preprocessing"": false, ""unique_imputation"": null, ""safe_ratio"": null, ""explicit_time_missing"": null}, {""key"": ""P4_te0"", ""label"": ""Phase 4: Hybrid (inner_splits=0)"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 0, ""pseudo"": null, ""use_spw"": true, ""note"": ""TE 내부 K-fold 도입의 단독 효과 분리용. 기존 5개 스크립트의 TE 방식."", ""safe_preprocessing"": false, ""unique_imputation"": null, ""safe_ratio"": null, ""explicit_time_missing"": null}, {""key"": ""P4_nospw"", ""label"": ""Phase 4: Hybrid (scale_pos_weight 미적용)"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": false, ""note"": ""호환용 별칭. 현재 P4와 동일하며 spw 비교 조건이 아니다."", ""safe_preprocessing"": false, ""unique_imputation"": null, ""safe_ratio"": null, ""explicit_time_missing"": null}, {""key"": ""P5_leaky"", ""label"": ""Phase 5: Pseudo-Labeling (누수 재현)"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": ""leaky"", ""use_spw"": true, ""note"": ""teacher = 5개 fold 모델 예측 평균. 기존 구현 재현."", ""safe_preprocessing"": false, ""unique_imputation"": null, ""safe_ratio"": null, ""explicit_time_missing"": null}, {""key"": ""P5_honest"", ""label"": ""Phase 5: Pseudo-Labeling (정직)"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": ""honest"", ""use_spw"": true, ""note"": ""fold 내부 teacher. 분위수도 fold별 재계산."", ""safe_preprocessing"": false, ""unique_imputation"": null, ""safe_ratio"": null, ""explicit_time_missing"": null}, {""key"": ""P6_legacy"", ""label"": ""Phase 6: Advanced (Traffic 레거시)"", ""bidirectional_impute"": false, ""prune_preset"": ""advanced"", ""drop_extra"": [], ""cyclic_missing"": ""noon"", ""include_cos"": true, ""restore_duration"": true, ""restore_hours"": true, ""traffic"": true, ""traffic_exclude_missing"": false, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""Dep_Hour==-1 을 하나의 버킷으로 집계. 기존 구현 재현."", ""safe_preprocessing"": false, ""unique_imputation"": null, ""safe_ratio"": null, ""explicit_time_missing"": null}, {""key"": ""P6_fixed"", ""label"": ""Phase 6: Advanced (Traffic 결측 제외)"", ""bidirectional_impute"": false, ""prune_preset"": ""advanced"", ""drop_extra"": [], ""cyclic_missing"": ""noon"", ""include_cos"": true, ""restore_duration"": true, ""restore_hours"": true, ""traffic"": true, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""Dep_Hour==-1 행을 집계에서 제외 + 결측 플래그 분리 (AUDIT §3-8 수정)."", ""safe_preprocessing"": false, ""unique_imputation"": null, ""safe_ratio"": null, ""explicit_time_missing"": null}, {""key"": ""P4_clean"", ""label"": ""Phase 4: 전처리 개선"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""유일 대응만 대치; local-clock proxy 명시; 0분 분모 NaN; 시각 결측 플래그"", ""safe_preprocessing"": true, ""unique_imputation"": null, ""safe_ratio"": null, ""explicit_time_missing"": null}, {""key"": ""P6_clean"", ""label"": ""Phase 6: 전처리 개선"", ""bidirectional_impute"": false, ""prune_preset"": ""advanced"", ""drop_extra"": [], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": true, ""restore_hours"": true, ""traffic"": true, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""유일 대응만 대치; local-clock proxy 명시; 0분 분모 NaN; 시각 결측 플래그"", ""safe_preprocessing"": true, ""unique_imputation"": null, ""safe_ratio"": null, ""explicit_time_missing"": null}, {""key"": ""P4_impute"", ""label"": ""Phase 4: Hybrid / impute only"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""단일 변경: unique_imputation"", ""safe_preprocessing"": false, ""unique_imputation"": true, ""safe_ratio"": null, ""explicit_time_missing"": null}, {""key"": ""P4_ratio"", ""label"": ""Phase 4: Hybrid / ratio only"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""단일 변경: safe_ratio"", ""safe_preprocessing"": false, ""unique_imputation"": null, ""safe_ratio"": true, ""explicit_time_missing"": null}, {""key"": ""P4_missing"", ""label"": ""Phase 4: Hybrid / missing only"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""단일 변경: explicit_time_missing"", ""safe_preprocessing"": false, ""unique_imputation"": null, ""safe_ratio"": null, ""explicit_time_missing"": true}, {""key"": ""P6_fixed_impute"", ""label"": ""Phase 6: Advanced (Traffic 결측 제외) / impute only"", ""bidirectional_impute"": false, ""prune_preset"": ""advanced"", ""drop_extra"": [], ""cyclic_missing"": ""noon"", ""include_cos"": true, ""restore_duration"": true, ""restore_hours"": true, ""traffic"": true, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""단일 변경: unique_imputation"", ""safe_preprocessing"": false, ""unique_imputation"": true, ""safe_ratio"": null, ""explicit_time_missing"": null}, {""key"": ""P6_fixed_ratio"", ""label"": ""Phase 6: Advanced (Traffic 결측 제외) / ratio only"", ""bidirectional_impute"": false, ""prune_preset"": ""advanced"", ""drop_extra"": [], ""cyclic_missing"": ""noon"", ""include_cos"": true, ""restore_duration"": true, ""restore_hours"": true, ""traffic"": true, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""단일 변경: safe_ratio"", ""safe_preprocessing"": false, ""unique_imputation"": null, ""safe_ratio"": true, ""explicit_time_missing"": null}, {""key"": ""P6_fixed_missing"", ""label"": ""Phase 6: Advanced (Traffic 결측 제외) / missing only"", ""bidirectional_impute"": false, ""prune_preset"": ""advanced"", ""drop_extra"": [], ""cyclic_missing"": ""noon"", ""include_cos"": true, ""restore_duration"": true, ""restore_hours"": true, ""traffic"": true, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""단일 변경: explicit_time_missing"", ""safe_preprocessing"": false, ""unique_imputation"": null, ""safe_ratio"": null, ""explicit_time_missing"": true}], ""sample"": null, ""data_sha256"": ""e996797b3fffab9484c9005457370662ec2b08516eecaf3eed9d2b72061edd84"", ""code_sha256"": {""src/cv.py"": ""63f8f7b0cbd550463e5b95ca76e1df22fd0d518d9678033323fe846ea2e89cc6"", ""src/features.py"": ""b1e655dc40256d0ef8630b357cdd0971cb10761c12efd0c93a3fe65ca33e2699"", ""src/run_store.py"": ""7e940485199ce40202a3fe48c5b1830290fc3df1b243fd03da79d9683ad0d497"", ""rerun_all_phases.py"": ""5ab0826065abf4465c66a5aa131c976fdcb93c7cd266342541e8d1b302e41f7a""}, ""versions"": {""lightgbm"": ""4.7.0"", ""pandas"": ""3.0.5"", ""numpy"": ""2.5.3"", ""scikit-learn"": ""1.9.0""}, ""threshold_selection"": ""outer_train_holdout"", ""teacher_scope"": ""student_inner_train""}",P4,Phase 4: Hybrid,255001,20,0.448018,0.641002,0.453711,0.575241,0.575424,0.000183,0.22,"[0.23, 0.22, 0.23, 0.22, 0.22]",172400,37601,29636,15364,0.341422,"[50, 50, 50, 50, 50]","[{""10"": 0.4547267292829343, ""25"": 0.449011477970457, ""50"": 0.44720947914643183, ""75"": 0.44748380953934164, ""100"": 0.44783654160024844, ""150"": 0.44893253312109943, ""300"": 0.4516516536923062, ""600"": 0.4584992794237245}, {""10"": 0.45480594259841345, ""25"": 0.4500477845514065, ""50"": 0.4487853501628064, ""75"": 0.4490192170964793, ""100"": 0.4493159595371239, ""150"": 0.4501616461071019, ""300"": 0.4522678404148002, ""600"": 0.45927329613997475}, {""10"": 0.4547367463408765, ""25"": 0.4495563980677695, ""50"": 0.4480640564710653, ""75"": 0.4481047845113781, ""100"": 0.44832863363179076, ""150"": 0.44920261626040076, ""300"": 0.45174174800012434, ""600"": 0.458502811069919}, {""10"": 0.4547360173133473, ""25"": 0.44948254705715046, ""50"": 0.44808969156583156, ""75"": 0.4485323252265332, ""100"": 0.44881454915828034, ""150"": 0.4500007956240927, ""300"": 0.45277141291312284, ""600"": 0.46048230463480877}, {""10"": 0.454908006909907, ""25"": 0.44967066838929787, ""50"": 0.4481412451305091, ""75"": 0.4483635213880016, ""100"": 0.44858970316785546, ""150"": 0.4498162738514512, ""300"": 0.45257538882818293, ""600"": 0.4589965206643758}]",[],0,5,-,-,hybrid,-,64.0,2026-09-16T02:29:31+00:00,원본 category dtype + TE 동시 투입. 하이퍼파라미터 기준 Phase.,"{""n_splits"": 5, ""shuffle"": true, ""seed"": 7, ""stopping_rounds"": 40, ""threshold_grid"": [0.1, 0.7, 0.01], ""metric_aggregation"": ""pooled_oof"", ""inner_holdout_frac"": 0.2, ""n_thresholds"": 61, ""inner_early_stopping"": false, ""nested_threshold"": true, ""threshold_selection"": ""outer_train_holdout"", ""tree_selection"": ""nested_grid"", ""n_estimators_grid"": [10, 25, 50, 75, 100, 150, 300, 600], ""teacher_scope"": ""student_inner_train"", ""teacher_selection"": ""nested_grid"", ""stopping_rounds_used"": false}","{""objective"": ""binary"", ""metric"": ""binary_logloss"", ""boosting_type"": ""gbdt"", ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 8, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""random_state"": 7, ""verbose"": -1}"
