run_id,run_metadata,phase_key,label,n_rows,n_features,log_loss,roc_auc,f1_at_050,macro_f1_nested,naive_macro_f1,threshold_optimism,deployment_threshold,per_fold_thresholds,tn,fp,fn,tp,recall,selected_n_estimators,grid_scores,pseudo_counts,pseudo_total,inner_splits,scale_pos_weight,traffic_mode,te_mode,pseudo_mode,elapsed_sec,timestamp,note,protocol,lgbm_params
064770603c19f9c3d34b69e3603722504ca8c253210d0c5c767ee36356e423ea,"{""protocol_version"": ""nested-grid-inner-te-teacher-threshold-v2"", ""cv"": {""n_splits"": 5, ""shuffle"": true, ""seed"": 42, ""stopping_rounds"": 40, ""threshold_grid"": [0.1, 0.7, 0.01], ""metric_aggregation"": ""pooled_oof"", ""inner_holdout_frac"": 0.2, ""n_thresholds"": 61, ""inner_early_stopping"": false, ""nested_threshold"": true, ""tree_selection"": ""nested_grid"", ""n_estimators_grid"": [10, 25, 50, 75, 100, 150, 300, 600], ""threshold_selection"": ""outer_train_holdout"", ""teacher_scope"": ""student_inner_train"", ""teacher_selection"": ""nested_grid"", ""stopping_rounds_used"": false}, ""grid"": [10, 25, 50, 75, 100, 150, 300, 600], ""params"": {""objective"": ""binary"", ""metric"": ""binary_logloss"", ""boosting_type"": ""gbdt"", ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 8, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""random_state"": 42, ""verbose"": -1}, ""te_m"": 20.0, ""phases"": [{""key"": ""P1"", ""label"": ""Phase 1: Baseline"", ""bidirectional_impute"": true, ""prune_preset"": ""baseline"", ""drop_extra"": [], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Origin_Airport"", ""Origin_State"", ""Destination_Airport"", ""Destination_State"", ""Airline"", ""Carrier_Code(IATA)"", ""Tail_Number"", ""Route""], ""te"": false, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""State/Carrier_Code/Day_of_Month/분 단위 유지. TE 없음."", ""safe_preprocessing"": false}, {""key"": ""P2"", ""label"": ""Phase 2: Tuned (Pruning)"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": false, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": false, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""노이즈 피처 Pruning + Cos 제거. TE 없음(원 docstring은 오류)."", ""safe_preprocessing"": false}, {""key"": ""P3"", ""label"": ""Phase 3: Target Encoded"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": true, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""원본 범주 컬럼을 TE 수치로 완전 치환."", ""safe_preprocessing"": false}, {""key"": ""P4"", ""label"": ""Phase 4: Hybrid"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""원본 category dtype + TE 동시 투입. 하이퍼파라미터 기준 Phase."", ""safe_preprocessing"": false}, {""key"": ""P4_te0"", ""label"": ""Phase 4: Hybrid (inner_splits=0)"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 0, ""pseudo"": null, ""use_spw"": true, ""note"": ""TE 내부 K-fold 도입의 단독 효과 분리용. 기존 5개 스크립트의 TE 방식."", ""safe_preprocessing"": false}, {""key"": ""P4_nospw"", ""label"": ""Phase 4: Hybrid (scale_pos_weight 미적용)"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": false, ""note"": ""호환용 별칭. 현재 P4와 동일하며 spw 비교 조건이 아니다."", ""safe_preprocessing"": false}, {""key"": ""P5_leaky"", ""label"": ""Phase 5: Pseudo-Labeling (누수 재현)"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": ""leaky"", ""use_spw"": true, ""note"": ""teacher = 5개 fold 모델 예측 평균. 기존 구현 재현."", ""safe_preprocessing"": false}, {""key"": ""P5_honest"", ""label"": ""Phase 5: Pseudo-Labeling (정직)"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": ""honest"", ""use_spw"": true, ""note"": ""fold 내부 teacher. 분위수도 fold별 재계산."", ""safe_preprocessing"": false}, {""key"": ""P6_legacy"", ""label"": ""Phase 6: Advanced (Traffic 레거시)"", ""bidirectional_impute"": false, ""prune_preset"": ""advanced"", ""drop_extra"": [], ""cyclic_missing"": ""noon"", ""include_cos"": true, ""restore_duration"": true, ""restore_hours"": true, ""traffic"": true, ""traffic_exclude_missing"": false, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""Dep_Hour==-1 을 하나의 버킷으로 집계. 기존 구현 재현."", ""safe_preprocessing"": false}, {""key"": ""P6_fixed"", ""label"": ""Phase 6: Advanced (Traffic 결측 제외)"", ""bidirectional_impute"": false, ""prune_preset"": ""advanced"", ""drop_extra"": [], ""cyclic_missing"": ""noon"", ""include_cos"": true, ""restore_duration"": true, ""restore_hours"": true, ""traffic"": true, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""Dep_Hour==-1 행을 집계에서 제외 + 결측 플래그 분리 (AUDIT §3-8 수정)."", ""safe_preprocessing"": false}, {""key"": ""P4_clean"", ""label"": ""Phase 4: 전처리 개선"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""유일 대응만 대치; local-clock proxy 명시; 0분 분모 NaN; 시각 결측 플래그"", ""safe_preprocessing"": true}, {""key"": ""P6_clean"", ""label"": ""Phase 6: 전처리 개선"", ""bidirectional_impute"": false, ""prune_preset"": ""advanced"", ""drop_extra"": [], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": true, ""restore_hours"": true, ""traffic"": true, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""유일 대응만 대치; local-clock proxy 명시; 0분 분모 NaN; 시각 결측 플래그"", ""safe_preprocessing"": true}], ""sample"": 2000, ""data_sha256"": ""e996797b3fffab9484c9005457370662ec2b08516eecaf3eed9d2b72061edd84"", ""code_sha256"": {""src/cv.py"": ""63f8f7b0cbd550463e5b95ca76e1df22fd0d518d9678033323fe846ea2e89cc6"", ""src/features.py"": ""1f57c02842bc609868ce59b8808cd2c105cef99651b22c133b2e7b39e9d2a65d"", ""src/run_store.py"": ""7e940485199ce40202a3fe48c5b1830290fc3df1b243fd03da79d9683ad0d497"", ""rerun_all_phases.py"": ""64fb259c2d891c668481c28cdd1abfa8db0cb47702c9700c7229f3fba51cd8ed""}, ""versions"": {""lightgbm"": ""4.7.0"", ""pandas"": ""3.0.5"", ""numpy"": ""2.5.3"", ""scikit-learn"": ""1.9.0""}, ""threshold_selection"": ""outer_train_holdout"", ""teacher_scope"": ""student_inner_train""}",P4_clean,Phase 4: 전처리 개선,501,26,0.466723,0.580427,0.450658,0.515053,0.51265,-0.002403,0.21,"[0.27, 0.21, 0.18, 0.2, 0.23]",321,90,67,23,0.255556,"[10, 10, 10, 10, 10]","[{""10"": 0.4522464907081282, ""25"": 0.46404377273188435, ""50"": 0.48953192493694536, ""75"": 0.5260095955229253, ""100"": 0.5667250662865966, ""150"": 0.6388987026109414, ""300"": 0.8611381800520046, ""600"": 1.2849681447420405}, {""10"": 0.4911380118059196, ""25"": 0.5233602278614211, ""50"": 0.5600552510942448, ""75"": 0.5965773689753623, ""100"": 0.6185046391961635, ""150"": 0.6708253688811796, ""300"": 0.8080765859708035, ""600"": 1.1308279909890426}, {""10"": 0.4773518974786503, ""25"": 0.4902504906441274, ""50"": 0.516752738377623, ""75"": 0.5553879710849002, ""100"": 0.5794034994739118, ""150"": 0.6287451458602443, ""300"": 0.7788101940612738, ""600"": 1.1619494240476047}, {""10"": 0.4646319536201112, ""25"": 0.4882628542756838, ""50"": 0.5303447027926237, ""75"": 0.5595873916131459, ""100"": 0.5877571849976815, ""150"": 0.6671868309242545, ""300"": 0.8505266283703293, ""600"": 1.2613041613125415}, {""10"": 0.4917468703130922, ""25"": 0.5174633591807493, ""50"": 0.5346890725245738, ""75"": 0.5720440410931735, ""100"": 0.6035388733883464, ""150"": 0.6768074115736958, ""300"": 0.8427788942815384, ""600"": 1.2353280130225508}]",[],0,5,-,-,hybrid,-,2.3,2026-09-16T01:46:30+00:00,유일 대응만 대치; local-clock proxy 명시; 0분 분모 NaN; 시각 결측 플래그,"{""n_splits"": 5, ""shuffle"": true, ""seed"": 42, ""stopping_rounds"": 40, ""threshold_grid"": [0.1, 0.7, 0.01], ""metric_aggregation"": ""pooled_oof"", ""inner_holdout_frac"": 0.2, ""n_thresholds"": 61, ""inner_early_stopping"": false, ""nested_threshold"": true, ""threshold_selection"": ""outer_train_holdout"", ""tree_selection"": ""nested_grid"", ""n_estimators_grid"": [10, 25, 50, 75, 100, 150, 300, 600], ""teacher_scope"": ""student_inner_train"", ""teacher_selection"": ""nested_grid"", ""stopping_rounds_used"": false}","{""objective"": ""binary"", ""metric"": ""binary_logloss"", ""boosting_type"": ""gbdt"", ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 8, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""random_state"": 42, ""verbose"": -1}"
064770603c19f9c3d34b69e3603722504ca8c253210d0c5c767ee36356e423ea,"{""protocol_version"": ""nested-grid-inner-te-teacher-threshold-v2"", ""cv"": {""n_splits"": 5, ""shuffle"": true, ""seed"": 42, ""stopping_rounds"": 40, ""threshold_grid"": [0.1, 0.7, 0.01], ""metric_aggregation"": ""pooled_oof"", ""inner_holdout_frac"": 0.2, ""n_thresholds"": 61, ""inner_early_stopping"": false, ""nested_threshold"": true, ""tree_selection"": ""nested_grid"", ""n_estimators_grid"": [10, 25, 50, 75, 100, 150, 300, 600], ""threshold_selection"": ""outer_train_holdout"", ""teacher_scope"": ""student_inner_train"", ""teacher_selection"": ""nested_grid"", ""stopping_rounds_used"": false}, ""grid"": [10, 25, 50, 75, 100, 150, 300, 600], ""params"": {""objective"": ""binary"", ""metric"": ""binary_logloss"", ""boosting_type"": ""gbdt"", ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 8, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""random_state"": 42, ""verbose"": -1}, ""te_m"": 20.0, ""phases"": [{""key"": ""P1"", ""label"": ""Phase 1: Baseline"", ""bidirectional_impute"": true, ""prune_preset"": ""baseline"", ""drop_extra"": [], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Origin_Airport"", ""Origin_State"", ""Destination_Airport"", ""Destination_State"", ""Airline"", ""Carrier_Code(IATA)"", ""Tail_Number"", ""Route""], ""te"": false, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""State/Carrier_Code/Day_of_Month/분 단위 유지. TE 없음."", ""safe_preprocessing"": false}, {""key"": ""P2"", ""label"": ""Phase 2: Tuned (Pruning)"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": false, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": false, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""노이즈 피처 Pruning + Cos 제거. TE 없음(원 docstring은 오류)."", ""safe_preprocessing"": false}, {""key"": ""P3"", ""label"": ""Phase 3: Target Encoded"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": true, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""원본 범주 컬럼을 TE 수치로 완전 치환."", ""safe_preprocessing"": false}, {""key"": ""P4"", ""label"": ""Phase 4: Hybrid"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""원본 category dtype + TE 동시 투입. 하이퍼파라미터 기준 Phase."", ""safe_preprocessing"": false}, {""key"": ""P4_te0"", ""label"": ""Phase 4: Hybrid (inner_splits=0)"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 0, ""pseudo"": null, ""use_spw"": true, ""note"": ""TE 내부 K-fold 도입의 단독 효과 분리용. 기존 5개 스크립트의 TE 방식."", ""safe_preprocessing"": false}, {""key"": ""P4_nospw"", ""label"": ""Phase 4: Hybrid (scale_pos_weight 미적용)"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": false, ""note"": ""호환용 별칭. 현재 P4와 동일하며 spw 비교 조건이 아니다."", ""safe_preprocessing"": false}, {""key"": ""P5_leaky"", ""label"": ""Phase 5: Pseudo-Labeling (누수 재현)"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": ""leaky"", ""use_spw"": true, ""note"": ""teacher = 5개 fold 모델 예측 평균. 기존 구현 재현."", ""safe_preprocessing"": false}, {""key"": ""P5_honest"", ""label"": ""Phase 5: Pseudo-Labeling (정직)"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": ""honest"", ""use_spw"": true, ""note"": ""fold 내부 teacher. 분위수도 fold별 재계산."", ""safe_preprocessing"": false}, {""key"": ""P6_legacy"", ""label"": ""Phase 6: Advanced (Traffic 레거시)"", ""bidirectional_impute"": false, ""prune_preset"": ""advanced"", ""drop_extra"": [], ""cyclic_missing"": ""noon"", ""include_cos"": true, ""restore_duration"": true, ""restore_hours"": true, ""traffic"": true, ""traffic_exclude_missing"": false, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""Dep_Hour==-1 을 하나의 버킷으로 집계. 기존 구현 재현."", ""safe_preprocessing"": false}, {""key"": ""P6_fixed"", ""label"": ""Phase 6: Advanced (Traffic 결측 제외)"", ""bidirectional_impute"": false, ""prune_preset"": ""advanced"", ""drop_extra"": [], ""cyclic_missing"": ""noon"", ""include_cos"": true, ""restore_duration"": true, ""restore_hours"": true, ""traffic"": true, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""Dep_Hour==-1 행을 집계에서 제외 + 결측 플래그 분리 (AUDIT §3-8 수정)."", ""safe_preprocessing"": false}, {""key"": ""P4_clean"", ""label"": ""Phase 4: 전처리 개선"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""유일 대응만 대치; local-clock proxy 명시; 0분 분모 NaN; 시각 결측 플래그"", ""safe_preprocessing"": true}, {""key"": ""P6_clean"", ""label"": ""Phase 6: 전처리 개선"", ""bidirectional_impute"": false, ""prune_preset"": ""advanced"", ""drop_extra"": [], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": true, ""restore_hours"": true, ""traffic"": true, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""유일 대응만 대치; local-clock proxy 명시; 0분 분모 NaN; 시각 결측 플래그"", ""safe_preprocessing"": true}], ""sample"": 2000, ""data_sha256"": ""e996797b3fffab9484c9005457370662ec2b08516eecaf3eed9d2b72061edd84"", ""code_sha256"": {""src/cv.py"": ""63f8f7b0cbd550463e5b95ca76e1df22fd0d518d9678033323fe846ea2e89cc6"", ""src/features.py"": ""1f57c02842bc609868ce59b8808cd2c105cef99651b22c133b2e7b39e9d2a65d"", ""src/run_store.py"": ""7e940485199ce40202a3fe48c5b1830290fc3df1b243fd03da79d9683ad0d497"", ""rerun_all_phases.py"": ""64fb259c2d891c668481c28cdd1abfa8db0cb47702c9700c7229f3fba51cd8ed""}, ""versions"": {""lightgbm"": ""4.7.0"", ""pandas"": ""3.0.5"", ""numpy"": ""2.5.3"", ""scikit-learn"": ""1.9.0""}, ""threshold_selection"": ""outer_train_holdout"", ""teacher_scope"": ""student_inner_train""}",P6_clean,Phase 6: 전처리 개선,501,30,0.471339,0.557651,0.450658,0.511609,0.539497,0.027888,0.21,"[0.25, 0.2, 0.17, 0.21, 0.28]",326,85,69,21,0.233333,"[10, 10, 25, 10, 10]","[{""10"": 0.44925033298969874, ""25"": 0.45397532961431447, ""50"": 0.47786028536880354, ""75"": 0.4958774308293771, ""100"": 0.5331083778043759, ""150"": 0.601193248909577, ""300"": 0.8148090133155831, ""600"": 1.1858794039161709}, {""10"": 0.4893950563850568, ""25"": 0.5077933879144463, ""50"": 0.5329871891229007, ""75"": 0.5618029298176305, ""100"": 0.5970971873534988, ""150"": 0.6742805967409428, ""300"": 0.8531244782695534, ""600"": 1.1828197990158964}, {""10"": 0.4804666260058072, ""25"": 0.46874409414037926, ""50"": 0.5053010659590298, ""75"": 0.5316499670775572, ""100"": 0.5517776892053637, ""150"": 0.610791190775197, ""300"": 0.773851325267087, ""600"": 1.144858670894373}, {""10"": 0.4698283933165014, ""25"": 0.4763083452705608, ""50"": 0.5163740090506563, ""75"": 0.545719059010038, ""100"": 0.5717268606272506, ""150"": 0.612145364781544, ""300"": 0.7891406399461367, ""600"": 1.1796420388359086}, {""10"": 0.5061254455760711, ""25"": 0.5341052439636633, ""50"": 0.5825474899091957, ""75"": 0.60565169907402, ""100"": 0.6369680478164038, ""150"": 0.7056542852481011, ""300"": 0.8620305915021346, ""600"": 1.2719512851769614}]",[],0,5,-,exclude_missing,hybrid,-,2.5,2026-09-16T01:46:32+00:00,유일 대응만 대치; local-clock proxy 명시; 0분 분모 NaN; 시각 결측 플래그,"{""n_splits"": 5, ""shuffle"": true, ""seed"": 42, ""stopping_rounds"": 40, ""threshold_grid"": [0.1, 0.7, 0.01], ""metric_aggregation"": ""pooled_oof"", ""inner_holdout_frac"": 0.2, ""n_thresholds"": 61, ""inner_early_stopping"": false, ""nested_threshold"": true, ""threshold_selection"": ""outer_train_holdout"", ""tree_selection"": ""nested_grid"", ""n_estimators_grid"": [10, 25, 50, 75, 100, 150, 300, 600], ""teacher_scope"": ""student_inner_train"", ""teacher_selection"": ""nested_grid"", ""stopping_rounds_used"": false}","{""objective"": ""binary"", ""metric"": ""binary_logloss"", ""boosting_type"": ""gbdt"", ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 8, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""random_state"": 42, ""verbose"": -1}"
