phase_key,seed,arm,calibrator,group,n,positives,positive_rate,mean_probability,calibration_bias,macro_f1,log_loss,roc_auc,brier,ece_10,tn,fp,fn,tp,precision,recall,fpr,fnr,error_rate
P6_fixed,42,split,platt,overall,501,90,0.17964071856287425,0.19059122937538736,0.010950510812513109,0.4960366957711343,0.4710831103397425,0.5098945660989457,0.1475547002616382,0.020474643576399474,366,45,80,10,0.18181818181818182,0.1111111111111111,0.10948905109489052,0.8888888888888888,0.249500998003992
P6_fixed,42,split,platt,both_observed,405,73,0.18024691358024691,0.19053891288687233,0.010291999306625416,0.48853888677087304,0.47107399111155246,0.5243439511470539,0.14766453294849594,0.010927682474252543,291,41,65,8,0.16326530612244897,0.1095890410958904,0.12349397590361445,0.8904109589041096,0.2617283950617284
P6_fixed,42,split,platt,departure_missing,44,8,0.18181818181818182,0.1912750644887777,0.009456882670595884,0.5487179487179488,0.4713564996534086,0.5520833333333333,0.14798878304310675,0.015971631834734674,35,1,7,1,0.5,0.125,0.027777777777777776,0.875,0.18181818181818182
P6_fixed,42,split,platt,arrival_missing,47,8,0.1702127659574468,0.19060627718809017,0.02039351123064337,0.5223577235772358,0.46861528343143,0.3397435897435897,0.14512556563806311,0.09927336421888164,36,3,7,1,0.25,0.125,0.07692307692307693,0.875,0.2127659574468085
P6_fixed,42,split,platt,both_missing,5,1,0.2,0.1886696665078635,-0.011330333492136524,0.4444444444444444,0.49261351480100773,0.75,0.15767218961084348,0.09269702213762047,4,0,1,0,,0.0,0.0,1.0,0.2
P6_fixed,42,split,isotonic,overall,501,90,0.17964071856287425,0.1963250037774149,0.016684285214540656,0.5075360419397117,1.0641255980068716,0.5603811841038118,0.15105176117638636,0.06001391923147958,308,103,65,25,0.1953125,0.2777777777777778,0.25060827250608275,0.7222222222222222,0.33532934131736525
P6_fixed,42,split,isotonic,both_observed,405,73,0.18024691358024691,0.1970134293346407,0.01676651575439378,0.5264679893967387,1.0358822139256847,0.5887110084172307,0.14926619552308903,0.0523596341048278,251,81,50,23,0.22115384615384615,0.3150684931506849,0.24397590361445784,0.684931506849315,0.3234567901234568
P6_fixed,42,split,isotonic,departure_missing,44,8,0.18181818181818182,0.18932382386139518,0.007505642043213356,0.38028169014084506,1.2414398478117055,0.4253472222222222,0.15940178290468496,0.06728876144792642,27,9,8,0,0.0,0.0,0.25,1.0,0.38636363636363635
P6_fixed,42,split,isotonic,arrival_missing,47,8,0.1702127659574468,0.19569496960803845,0.025482203650591645,0.46590909090909094,1.2003523080136993,0.40865384615384615,0.1572694369271072,0.13278920019751986,27,12,6,2,0.14285714285714285,0.25,0.3076923076923077,0.75,0.3829787234042553
P6_fixed,42,split,isotonic,both_missing,5,1,0.2,0.20809523809523806,0.008095238095238044,0.375,0.5109432362363016,0.5,0.16375623582766444,0.06809523809523807,3,1,1,0,0.0,0.0,0.25,1.0,0.4
P6_clean,42,shared,none,overall,501,90,0.17964071856287425,0.17574452808011684,-0.003896190482757411,0.5116093583835519,0.47133889434478293,0.5576507164098405,0.1479232627605284,0.024324371324051713,326,85,69,21,0.19811320754716982,0.23333333333333334,0.20681265206812652,0.7666666666666667,0.3073852295409182
P6_clean,42,shared,none,both_observed,405,73,0.18024691358024691,0.17672123654799654,-0.003525677032250374,0.5203657684243224,0.4693969478597605,0.5722272652252847,0.14763841205293485,0.02073287776138906,265,67,55,18,0.21176470588235294,0.2465753424657534,0.20180722891566266,0.7534246575342466,0.3012345679012346
P6_clean,42,shared,none,departure_missing,44,8,0.18181818181818182,0.16098857101048347,-0.02082961080769835,0.49034749034749037,0.497399099578159,0.4409722222222222,0.15423649728027208,0.03156688413734213,31,5,7,1,0.16666666666666666,0.125,0.1388888888888889,0.875,0.2727272727272727
P6_clean,42,shared,none,arrival_missing,47,8,0.1702127659574468,0.18304889474035915,0.012836128782912348,0.46590909090909094,0.446874543911202,0.5769230769230769,0.13986057783088754,0.06763554828266755,27,12,6,2,0.14285714285714285,0.25,0.3076923076923077,0.75,0.3829787234042553
P6_clean,42,shared,none,both_missing,5,1,0.2,0.1578225177883554,-0.04217748221164461,0.375,0.6292716476535509,0.25,0.19122894464048548,0.28913722472261927,3,1,1,0,0.0,0.0,0.25,1.0,0.4
P6_clean,42,shared,platt,overall,501,90,0.17964071856287425,0.18433814523076714,0.004697426667892884,0.5016342191274691,0.4679319822088219,0.5519735063530684,0.14668550579464806,0.006291083573968317,300,111,64,26,0.1897810218978102,0.28888888888888886,0.27007299270072993,0.7111111111111111,0.34930139720558884
P6_clean,42,shared,platt,both_observed,405,73,0.18024691358024691,0.18543726817186537,0.005190354591618457,0.49433878360812755,0.4687593849436367,0.556548110249216,0.1471016965272145,0.005190354591618462,238,94,52,21,0.1826086956521739,0.2876712328767123,0.28313253012048195,0.7123287671232876,0.36049382716049383
P6_clean,42,shared,platt,departure_missing,44,8,0.18181818181818182,0.17803437281190088,-0.003783809006280947,0.5260977630488816,0.47729343420472997,0.4618055555555556,0.14936314165069767,0.004228082561191142,29,7,6,2,0.2222222222222222,0.25,0.19444444444444445,0.75,0.29545454545454547
P6_clean,42,shared,platt,arrival_missing,47,8,0.1702127659574468,0.18211883712133212,0.011906071163885312,0.5712280701754386,0.4429097991283147,0.5769230769230769,0.13753977391475072,0.04381940132760553,31,8,5,3,0.2727272727272727,0.375,0.20512820512820512,0.625,0.2765957446808511
P6_clean,42,shared,platt,both_missing,5,1,0.2,0.17164388051651805,-0.028356119483481962,0.2857142857142857,0.5537401040815931,0.25,0.1753807405945677,0.12396742196981947,2,2,1,0,0.0,0.0,0.5,1.0,0.6
P6_clean,42,shared,isotonic,overall,501,90,0.17964071856287425,0.18593690818880027,0.006296189625926013,0.5200378443028258,0.8037614024612955,0.5853203568532036,0.14992805277137042,0.033633099521523685,314,97,64,26,0.21138211382113822,0.28888888888888886,0.2360097323600973,0.7111111111111111,0.3213572854291417
P6_clean,42,shared,isotonic,both_observed,405,73,0.18024691358024691,0.1880442909391952,0.007797377358948282,0.5231033475285306,0.791005297423314,0.5900107278428783,0.14963424097027406,0.034714423335042724,249,83,50,23,0.2169811320754717,0.3150684931506849,0.25,0.684931506849315,0.32839506172839505
P6_clean,42,shared,isotonic,departure_missing,44,8,0.18181818181818182,0.1680642713599126,-0.013753910458269236,0.49034749034749037,1.346303006717818,0.47222222222222227,0.1628774214504201,0.07705073144622498,31,5,7,1,0.16666666666666666,0.125,0.1388888888888889,0.875,0.2727272727272727
P6_clean,42,shared,isotonic,arrival_missing,47,8,0.1702127659574468,0.18502759604542365,0.014814830087976849,0.533231474407945,0.42622683691662366,0.6971153846153846,0.13523937093776411,0.018515107608790913,32,7,6,2,0.2222222222222222,0.25,0.1794871794871795,0.75,0.2765957446808511
P6_clean,42,shared,isotonic,both_missing,5,1,0.2,0.18106564364876385,-0.018934356351236165,0.2857142857142857,0.6114647092003043,0.25,0.197845973520436,0.3340068201193521,2,2,1,0,0.0,0.0,0.5,1.0,0.6
P6_clean,42,split,none,overall,501,90,0.17964071856287425,0.17574452808011684,-0.003896190482757411,0.5107099418217985,0.47133889434478293,0.5576507164098405,0.1479232627605284,0.024324371324051713,314,97,66,24,0.19834710743801653,0.26666666666666666,0.2360097323600973,0.7333333333333333,0.3253493013972056
P6_clean,42,split,none,both_observed,405,73,0.18024691358024691,0.17672123654799654,-0.003525677032250374,0.5235294117647059,0.4693969478597605,0.5722272652252847,0.14763841205293485,0.02073287776138906,256,76,52,21,0.21649484536082475,0.2876712328767123,0.2289156626506024,0.7123287671232876,0.3160493827160494
P6_clean,42,split,none,departure_missing,44,8,0.18181818181818182,0.16098857101048347,-0.02082961080769835,0.41333333333333333,0.497399099578159,0.4409722222222222,0.15423649728027208,0.03156688413734213,31,5,8,0,0.0,0.0,0.1388888888888889,1.0,0.29545454545454547
P6_clean,42,split,none,arrival_missing,47,8,0.1702127659574468,0.18304889474035915,0.012836128782912348,0.48231884057971014,0.446874543911202,0.5769230769230769,0.13986057783088754,0.06763554828266755,25,14,5,3,0.17647058823529413,0.375,0.358974358974359,0.625,0.40425531914893614
P6_clean,42,split,none,both_missing,5,1,0.2,0.1578225177883554,-0.04217748221164461,0.2857142857142857,0.6292716476535509,0.25,0.19122894464048548,0.28913722472261927,2,2,1,0,0.0,0.0,0.5,1.0,0.6
