bin,lower,upper,n,mean_probability,observed_rate,phase_key,seed,dimension,group
9,0.9,1.0,0,,,P6_fixed,42,feature_missing__Arr_Hour,missing
0,0.0,0.1,15,0.06753154637063895,0.13333333333333333,P6_fixed,42,raw_missing_count,0
1,0.1,0.2,139,0.15525416027072966,0.14388489208633093,P6_fixed,42,raw_missing_count,0
2,0.2,0.3,59,0.2345775992655132,0.22033898305084745,P6_fixed,42,raw_missing_count,0
3,0.3,0.4,2,0.311574523784389,0.0,P6_fixed,42,raw_missing_count,0
4,0.4,0.5,1,0.47699456064154044,0.0,P6_fixed,42,raw_missing_count,0
5,0.5,0.6,0,,,P6_fixed,42,raw_missing_count,0
6,0.6,0.7,0,,,P6_fixed,42,raw_missing_count,0
7,0.7,0.8,0,,,P6_fixed,42,raw_missing_count,0
8,0.8,0.9,0,,,P6_fixed,42,raw_missing_count,0
9,0.9,1.0,0,,,P6_fixed,42,raw_missing_count,0
0,0.0,0.1,8,0.0748457933251494,0.125,P6_fixed,42,raw_missing_count,1
1,0.1,0.2,144,0.1544509379868949,0.24305555555555555,P6_fixed,42,raw_missing_count,1
2,0.2,0.3,49,0.23026280638484356,0.14285714285714285,P6_fixed,42,raw_missing_count,1
3,0.3,0.4,4,0.31873580762139864,0.25,P6_fixed,42,raw_missing_count,1
4,0.4,0.5,0,,,P6_fixed,42,raw_missing_count,1
5,0.5,0.6,0,,,P6_fixed,42,raw_missing_count,1
6,0.6,0.7,0,,,P6_fixed,42,raw_missing_count,1
7,0.7,0.8,0,,,P6_fixed,42,raw_missing_count,1
8,0.8,0.9,0,,,P6_fixed,42,raw_missing_count,1
9,0.9,1.0,0,,,P6_fixed,42,raw_missing_count,1
0,0.0,0.1,4,0.06807424205462503,0.0,P6_fixed,42,raw_missing_count,2
1,0.1,0.2,48,0.15476246709797892,0.16666666666666666,P6_fixed,42,raw_missing_count,2
2,0.2,0.3,10,0.23438696488915484,0.2,P6_fixed,42,raw_missing_count,2
3,0.3,0.4,4,0.3227999384303528,0.0,P6_fixed,42,raw_missing_count,2
4,0.4,0.5,0,,,P6_fixed,42,raw_missing_count,2
5,0.5,0.6,0,,,P6_fixed,42,raw_missing_count,2
6,0.6,0.7,0,,,P6_fixed,42,raw_missing_count,2
7,0.7,0.8,0,,,P6_fixed,42,raw_missing_count,2
8,0.8,0.9,0,,,P6_fixed,42,raw_missing_count,2
9,0.9,1.0,0,,,P6_fixed,42,raw_missing_count,2
0,0.0,0.1,1,0.0736609491914127,0.0,P6_fixed,42,raw_missing_count,3
1,0.1,0.2,7,0.1652730100312977,0.0,P6_fixed,42,raw_missing_count,3
2,0.2,0.3,4,0.23585388630129667,0.0,P6_fixed,42,raw_missing_count,3
3,0.3,0.4,0,,,P6_fixed,42,raw_missing_count,3
4,0.4,0.5,0,,,P6_fixed,42,raw_missing_count,3
5,0.5,0.6,0,,,P6_fixed,42,raw_missing_count,3
6,0.6,0.7,0,,,P6_fixed,42,raw_missing_count,3
7,0.7,0.8,0,,,P6_fixed,42,raw_missing_count,3
8,0.8,0.9,0,,,P6_fixed,42,raw_missing_count,3
9,0.9,1.0,0,,,P6_fixed,42,raw_missing_count,3
0,0.0,0.1,0,,,P6_fixed,42,raw_missing_count,4
1,0.1,0.2,1,0.1972737327303072,0.0,P6_fixed,42,raw_missing_count,4
2,0.2,0.3,1,0.23671233386180002,1.0,P6_fixed,42,raw_missing_count,4
3,0.3,0.4,0,,,P6_fixed,42,raw_missing_count,4
4,0.4,0.5,0,,,P6_fixed,42,raw_missing_count,4
5,0.5,0.6,0,,,P6_fixed,42,raw_missing_count,4
6,0.6,0.7,0,,,P6_fixed,42,raw_missing_count,4
7,0.7,0.8,0,,,P6_fixed,42,raw_missing_count,4
8,0.8,0.9,0,,,P6_fixed,42,raw_missing_count,4
9,0.9,1.0,0,,,P6_fixed,42,raw_missing_count,4
0,0.0,0.1,23,0.06671014558524739,0.08695652173913043,P6_fixed,42,raw_time_pattern,both_observed
1,0.1,0.2,270,0.15525493851761352,0.1925925925925926,P6_fixed,42,raw_time_pattern,both_observed
2,0.2,0.3,104,0.23340540155949993,0.17307692307692307,P6_fixed,42,raw_time_pattern,both_observed
3,0.3,0.4,7,0.3206174891517519,0.14285714285714285,P6_fixed,42,raw_time_pattern,both_observed
4,0.4,0.5,1,0.47699456064154044,0.0,P6_fixed,42,raw_time_pattern,both_observed
5,0.5,0.6,0,,,P6_fixed,42,raw_time_pattern,both_observed
6,0.6,0.7,0,,,P6_fixed,42,raw_time_pattern,both_observed
7,0.7,0.8,0,,,P6_fixed,42,raw_time_pattern,both_observed
8,0.8,0.9,0,,,P6_fixed,42,raw_time_pattern,both_observed
9,0.9,1.0,0,,,P6_fixed,42,raw_time_pattern,both_observed
0,0.0,0.1,3,0.09085556234011134,0.3333333333333333,P6_fixed,42,raw_time_pattern,departure_missing
1,0.1,0.2,31,0.15191555255358066,0.12903225806451613,P6_fixed,42,raw_time_pattern,departure_missing
2,0.2,0.3,10,0.22470664890231165,0.3,P6_fixed,42,raw_time_pattern,departure_missing
3,0.3,0.4,0,,,P6_fixed,42,raw_time_pattern,departure_missing
4,0.4,0.5,0,,,P6_fixed,42,raw_time_pattern,departure_missing
5,0.5,0.6,0,,,P6_fixed,42,raw_time_pattern,departure_missing
6,0.6,0.7,0,,,P6_fixed,42,raw_time_pattern,departure_missing
7,0.7,0.8,0,,,P6_fixed,42,raw_time_pattern,departure_missing
8,0.8,0.9,0,,,P6_fixed,42,raw_time_pattern,departure_missing
9,0.9,1.0,0,,,P6_fixed,42,raw_time_pattern,departure_missing
0,0.0,0.1,2,0.07539871204483417,0.0,P6_fixed,42,raw_time_pattern,arrival_missing
1,0.1,0.2,33,0.15537510822052586,0.18181818181818182,P6_fixed,42,raw_time_pattern,arrival_missing
2,0.2,0.3,9,0.23619168291889311,0.2222222222222222,P6_fixed,42,raw_time_pattern,arrival_missing
3,0.3,0.4,3,0.3149898692378401,0.0,P6_fixed,42,raw_time_pattern,arrival_missing
4,0.4,0.5,0,,,P6_fixed,42,raw_time_pattern,arrival_missing
5,0.5,0.6,0,,,P6_fixed,42,raw_time_pattern,arrival_missing
6,0.6,0.7,0,,,P6_fixed,42,raw_time_pattern,arrival_missing
7,0.7,0.8,0,,,P6_fixed,42,raw_time_pattern,arrival_missing
8,0.8,0.9,0,,,P6_fixed,42,raw_time_pattern,arrival_missing
9,0.9,1.0,0,,,P6_fixed,42,raw_time_pattern,arrival_missing
0,0.0,0.1,0,,,P6_fixed,42,raw_time_pattern,both_missing
1,0.1,0.2,5,0.16969049424053265,0.2,P6_fixed,42,raw_time_pattern,both_missing
2,0.2,0.3,0,,,P6_fixed,42,raw_time_pattern,both_missing
3,0.3,0.4,0,,,P6_fixed,42,raw_time_pattern,both_missing
4,0.4,0.5,0,,,P6_fixed,42,raw_time_pattern,both_missing
5,0.5,0.6,0,,,P6_fixed,42,raw_time_pattern,both_missing
6,0.6,0.7,0,,,P6_fixed,42,raw_time_pattern,both_missing
7,0.7,0.8,0,,,P6_fixed,42,raw_time_pattern,both_missing
8,0.8,0.9,0,,,P6_fixed,42,raw_time_pattern,both_missing
9,0.9,1.0,0,,,P6_fixed,42,raw_time_pattern,both_missing
0,0.0,0.1,26,0.08255349509493855,0.11538461538461539,P6_clean,42,overall,all
1,0.1,0.2,330,0.15389199513613913,0.17272727272727273,P6_clean,42,overall,all
2,0.2,0.3,131,0.2296960393347041,0.20610687022900764,P6_clean,42,overall,all
3,0.3,0.4,12,0.3469531230406373,0.25,P6_clean,42,overall,all
4,0.4,0.5,2,0.4318203357051701,0.0,P6_clean,42,overall,all
5,0.5,0.6,0,,,P6_clean,42,overall,all
6,0.6,0.7,0,,,P6_clean,42,overall,all
7,0.7,0.8,0,,,P6_clean,42,overall,all
8,0.8,0.9,0,,,P6_clean,42,overall,all
9,0.9,1.0,0,,,P6_clean,42,overall,all
0,0.0,0.1,26,0.08255349509493855,0.11538461538461539,P6_clean,42,raw_missing__Month,observed
1,0.1,0.2,330,0.15389199513613913,0.17272727272727273,P6_clean,42,raw_missing__Month,observed
2,0.2,0.3,131,0.2296960393347041,0.20610687022900764,P6_clean,42,raw_missing__Month,observed
3,0.3,0.4,12,0.3469531230406373,0.25,P6_clean,42,raw_missing__Month,observed
4,0.4,0.5,2,0.4318203357051701,0.0,P6_clean,42,raw_missing__Month,observed
5,0.5,0.6,0,,,P6_clean,42,raw_missing__Month,observed
6,0.6,0.7,0,,,P6_clean,42,raw_missing__Month,observed
7,0.7,0.8,0,,,P6_clean,42,raw_missing__Month,observed
8,0.8,0.9,0,,,P6_clean,42,raw_missing__Month,observed
9,0.9,1.0,0,,,P6_clean,42,raw_missing__Month,observed
0,0.0,0.1,26,0.08255349509493855,0.11538461538461539,P6_clean,42,raw_missing__Day_of_Month,observed
1,0.1,0.2,330,0.15389199513613913,0.17272727272727273,P6_clean,42,raw_missing__Day_of_Month,observed
2,0.2,0.3,131,0.2296960393347041,0.20610687022900764,P6_clean,42,raw_missing__Day_of_Month,observed
3,0.3,0.4,12,0.3469531230406373,0.25,P6_clean,42,raw_missing__Day_of_Month,observed
4,0.4,0.5,2,0.4318203357051701,0.0,P6_clean,42,raw_missing__Day_of_Month,observed
5,0.5,0.6,0,,,P6_clean,42,raw_missing__Day_of_Month,observed
6,0.6,0.7,0,,,P6_clean,42,raw_missing__Day_of_Month,observed
7,0.7,0.8,0,,,P6_clean,42,raw_missing__Day_of_Month,observed
8,0.8,0.9,0,,,P6_clean,42,raw_missing__Day_of_Month,observed
9,0.9,1.0,0,,,P6_clean,42,raw_missing__Day_of_Month,observed
0,0.0,0.1,21,0.08196493604221296,0.047619047619047616,P6_clean,42,raw_missing__Estimated_Departure_Time,observed
1,0.1,0.2,297,0.15420827035704976,0.1750841750841751,P6_clean,42,raw_missing__Estimated_Departure_Time,observed
2,0.2,0.3,120,0.23022667294922708,0.20833333333333334,P6_clean,42,raw_missing__Estimated_Departure_Time,observed
3,0.3,0.4,12,0.3469531230406373,0.25,P6_clean,42,raw_missing__Estimated_Departure_Time,observed
4,0.4,0.5,2,0.4318203357051701,0.0,P6_clean,42,raw_missing__Estimated_Departure_Time,observed
5,0.5,0.6,0,,,P6_clean,42,raw_missing__Estimated_Departure_Time,observed
6,0.6,0.7,0,,,P6_clean,42,raw_missing__Estimated_Departure_Time,observed
7,0.7,0.8,0,,,P6_clean,42,raw_missing__Estimated_Departure_Time,observed
8,0.8,0.9,0,,,P6_clean,42,raw_missing__Estimated_Departure_Time,observed
9,0.9,1.0,0,,,P6_clean,42,raw_missing__Estimated_Departure_Time,observed
0,0.0,0.1,5,0.08502544311638607,0.4,P6_clean,42,raw_missing__Estimated_Departure_Time,missing
1,0.1,0.2,33,0.15104551814794343,0.15151515151515152,P6_clean,42,raw_missing__Estimated_Departure_Time,missing
2,0.2,0.3,11,0.22390730899445332,0.18181818181818182,P6_clean,42,raw_missing__Estimated_Departure_Time,missing
3,0.3,0.4,0,,,P6_clean,42,raw_missing__Estimated_Departure_Time,missing
4,0.4,0.5,0,,,P6_clean,42,raw_missing__Estimated_Departure_Time,missing
5,0.5,0.6,0,,,P6_clean,42,raw_missing__Estimated_Departure_Time,missing
6,0.6,0.7,0,,,P6_clean,42,raw_missing__Estimated_Departure_Time,missing
7,0.7,0.8,0,,,P6_clean,42,raw_missing__Estimated_Departure_Time,missing
8,0.8,0.9,0,,,P6_clean,42,raw_missing__Estimated_Departure_Time,missing
9,0.9,1.0,0,,,P6_clean,42,raw_missing__Estimated_Departure_Time,missing
0,0.0,0.1,18,0.08141043357861649,0.1111111111111111,P6_clean,42,raw_missing__Estimated_Arrival_Time,observed
1,0.1,0.2,305,0.15305411731993293,0.17049180327868851,P6_clean,42,raw_missing__Estimated_Arrival_Time,observed
2,0.2,0.3,116,0.23168310873424297,0.21551724137931033,P6_clean,42,raw_missing__Estimated_Arrival_Time,observed
3,0.3,0.4,8,0.3462278818528394,0.25,P6_clean,42,raw_missing__Estimated_Arrival_Time,observed
4,0.4,0.5,2,0.4318203357051701,0.0,P6_clean,42,raw_missing__Estimated_Arrival_Time,observed
5,0.5,0.6,0,,,P6_clean,42,raw_missing__Estimated_Arrival_Time,observed
6,0.6,0.7,0,,,P6_clean,42,raw_missing__Estimated_Arrival_Time,observed
7,0.7,0.8,0,,,P6_clean,42,raw_missing__Estimated_Arrival_Time,observed
8,0.8,0.9,0,,,P6_clean,42,raw_missing__Estimated_Arrival_Time,observed
9,0.9,1.0,0,,,P6_clean,42,raw_missing__Estimated_Arrival_Time,observed
0,0.0,0.1,8,0.08512538350666318,0.125,P6_clean,42,raw_missing__Estimated_Arrival_Time,missing
1,0.1,0.2,25,0.16411410449385463,0.2,P6_clean,42,raw_missing__Estimated_Arrival_Time,missing
2,0.2,0.3,15,0.2143293693116036,0.13333333333333333,P6_clean,42,raw_missing__Estimated_Arrival_Time,missing
3,0.3,0.4,4,0.34840360541623305,0.25,P6_clean,42,raw_missing__Estimated_Arrival_Time,missing
4,0.4,0.5,0,,,P6_clean,42,raw_missing__Estimated_Arrival_Time,missing
5,0.5,0.6,0,,,P6_clean,42,raw_missing__Estimated_Arrival_Time,missing
6,0.6,0.7,0,,,P6_clean,42,raw_missing__Estimated_Arrival_Time,missing
7,0.7,0.8,0,,,P6_clean,42,raw_missing__Estimated_Arrival_Time,missing
8,0.8,0.9,0,,,P6_clean,42,raw_missing__Estimated_Arrival_Time,missing
9,0.9,1.0,0,,,P6_clean,42,raw_missing__Estimated_Arrival_Time,missing
0,0.0,0.1,26,0.08255349509493855,0.11538461538461539,P6_clean,42,raw_missing__Cancelled,observed
1,0.1,0.2,330,0.15389199513613913,0.17272727272727273,P6_clean,42,raw_missing__Cancelled,observed
2,0.2,0.3,131,0.2296960393347041,0.20610687022900764,P6_clean,42,raw_missing__Cancelled,observed
3,0.3,0.4,12,0.3469531230406373,0.25,P6_clean,42,raw_missing__Cancelled,observed
4,0.4,0.5,2,0.4318203357051701,0.0,P6_clean,42,raw_missing__Cancelled,observed
5,0.5,0.6,0,,,P6_clean,42,raw_missing__Cancelled,observed
6,0.6,0.7,0,,,P6_clean,42,raw_missing__Cancelled,observed
7,0.7,0.8,0,,,P6_clean,42,raw_missing__Cancelled,observed
8,0.8,0.9,0,,,P6_clean,42,raw_missing__Cancelled,observed
9,0.9,1.0,0,,,P6_clean,42,raw_missing__Cancelled,observed
0,0.0,0.1,26,0.08255349509493855,0.11538461538461539,P6_clean,42,raw_missing__Diverted,observed
1,0.1,0.2,330,0.15389199513613913,0.17272727272727273,P6_clean,42,raw_missing__Diverted,observed
2,0.2,0.3,131,0.2296960393347041,0.20610687022900764,P6_clean,42,raw_missing__Diverted,observed
3,0.3,0.4,12,0.3469531230406373,0.25,P6_clean,42,raw_missing__Diverted,observed
4,0.4,0.5,2,0.4318203357051701,0.0,P6_clean,42,raw_missing__Diverted,observed
5,0.5,0.6,0,,,P6_clean,42,raw_missing__Diverted,observed
6,0.6,0.7,0,,,P6_clean,42,raw_missing__Diverted,observed
7,0.7,0.8,0,,,P6_clean,42,raw_missing__Diverted,observed
8,0.8,0.9,0,,,P6_clean,42,raw_missing__Diverted,observed
9,0.9,1.0,0,,,P6_clean,42,raw_missing__Diverted,observed
0,0.0,0.1,26,0.08255349509493855,0.11538461538461539,P6_clean,42,raw_missing__Origin_Airport,observed
1,0.1,0.2,330,0.15389199513613913,0.17272727272727273,P6_clean,42,raw_missing__Origin_Airport,observed
2,0.2,0.3,131,0.2296960393347041,0.20610687022900764,P6_clean,42,raw_missing__Origin_Airport,observed
3,0.3,0.4,12,0.3469531230406373,0.25,P6_clean,42,raw_missing__Origin_Airport,observed
4,0.4,0.5,2,0.4318203357051701,0.0,P6_clean,42,raw_missing__Origin_Airport,observed
5,0.5,0.6,0,,,P6_clean,42,raw_missing__Origin_Airport,observed
6,0.6,0.7,0,,,P6_clean,42,raw_missing__Origin_Airport,observed
7,0.7,0.8,0,,,P6_clean,42,raw_missing__Origin_Airport,observed
8,0.8,0.9,0,,,P6_clean,42,raw_missing__Origin_Airport,observed
9,0.9,1.0,0,,,P6_clean,42,raw_missing__Origin_Airport,observed
0,0.0,0.1,26,0.08255349509493855,0.11538461538461539,P6_clean,42,raw_missing__Origin_Airport_ID,observed
1,0.1,0.2,330,0.15389199513613913,0.17272727272727273,P6_clean,42,raw_missing__Origin_Airport_ID,observed
2,0.2,0.3,131,0.2296960393347041,0.20610687022900764,P6_clean,42,raw_missing__Origin_Airport_ID,observed
3,0.3,0.4,12,0.3469531230406373,0.25,P6_clean,42,raw_missing__Origin_Airport_ID,observed
4,0.4,0.5,2,0.4318203357051701,0.0,P6_clean,42,raw_missing__Origin_Airport_ID,observed
5,0.5,0.6,0,,,P6_clean,42,raw_missing__Origin_Airport_ID,observed
6,0.6,0.7,0,,,P6_clean,42,raw_missing__Origin_Airport_ID,observed
7,0.7,0.8,0,,,P6_clean,42,raw_missing__Origin_Airport_ID,observed
8,0.8,0.9,0,,,P6_clean,42,raw_missing__Origin_Airport_ID,observed
9,0.9,1.0,0,,,P6_clean,42,raw_missing__Origin_Airport_ID,observed
0,0.0,0.1,22,0.08236960692826861,0.13636363636363635,P6_clean,42,raw_missing__Origin_State,observed
1,0.1,0.2,296,0.15451168693736972,0.17905405405405406,P6_clean,42,raw_missing__Origin_State,observed
2,0.2,0.3,114,0.2291497786413653,0.21929824561403508,P6_clean,42,raw_missing__Origin_State,observed
3,0.3,0.4,11,0.3426363990787872,0.18181818181818182,P6_clean,42,raw_missing__Origin_State,observed
4,0.4,0.5,2,0.4318203357051701,0.0,P6_clean,42,raw_missing__Origin_State,observed
5,0.5,0.6,0,,,P6_clean,42,raw_missing__Origin_State,observed
6,0.6,0.7,0,,,P6_clean,42,raw_missing__Origin_State,observed
7,0.7,0.8,0,,,P6_clean,42,raw_missing__Origin_State,observed
8,0.8,0.9,0,,,P6_clean,42,raw_missing__Origin_State,observed
9,0.9,1.0,0,,,P6_clean,42,raw_missing__Origin_State,observed
0,0.0,0.1,4,0.0835648800116232,0.0,P6_clean,42,raw_missing__Origin_State,missing
1,0.1,0.2,34,0.14849703121954339,0.11764705882352941,P6_clean,42,raw_missing__Origin_State,missing
2,0.2,0.3,17,0.2333591992782701,0.11764705882352941,P6_clean,42,raw_missing__Origin_State,missing
3,0.3,0.4,1,0.39443708662098853,1.0,P6_clean,42,raw_missing__Origin_State,missing
4,0.4,0.5,0,,,P6_clean,42,raw_missing__Origin_State,missing
5,0.5,0.6,0,,,P6_clean,42,raw_missing__Origin_State,missing
6,0.6,0.7,0,,,P6_clean,42,raw_missing__Origin_State,missing
7,0.7,0.8,0,,,P6_clean,42,raw_missing__Origin_State,missing
8,0.8,0.9,0,,,P6_clean,42,raw_missing__Origin_State,missing
9,0.9,1.0,0,,,P6_clean,42,raw_missing__Origin_State,missing
0,0.0,0.1,26,0.08255349509493855,0.11538461538461539,P6_clean,42,raw_missing__Destination_Airport,observed
1,0.1,0.2,330,0.15389199513613913,0.17272727272727273,P6_clean,42,raw_missing__Destination_Airport,observed
2,0.2,0.3,131,0.2296960393347041,0.20610687022900764,P6_clean,42,raw_missing__Destination_Airport,observed
3,0.3,0.4,12,0.3469531230406373,0.25,P6_clean,42,raw_missing__Destination_Airport,observed
4,0.4,0.5,2,0.4318203357051701,0.0,P6_clean,42,raw_missing__Destination_Airport,observed
5,0.5,0.6,0,,,P6_clean,42,raw_missing__Destination_Airport,observed
6,0.6,0.7,0,,,P6_clean,42,raw_missing__Destination_Airport,observed
7,0.7,0.8,0,,,P6_clean,42,raw_missing__Destination_Airport,observed
8,0.8,0.9,0,,,P6_clean,42,raw_missing__Destination_Airport,observed
9,0.9,1.0,0,,,P6_clean,42,raw_missing__Destination_Airport,observed
0,0.0,0.1,26,0.08255349509493855,0.11538461538461539,P6_clean,42,raw_missing__Destination_Airport_ID,observed
1,0.1,0.2,330,0.15389199513613913,0.17272727272727273,P6_clean,42,raw_missing__Destination_Airport_ID,observed
2,0.2,0.3,131,0.2296960393347041,0.20610687022900764,P6_clean,42,raw_missing__Destination_Airport_ID,observed
3,0.3,0.4,12,0.3469531230406373,0.25,P6_clean,42,raw_missing__Destination_Airport_ID,observed
4,0.4,0.5,2,0.4318203357051701,0.0,P6_clean,42,raw_missing__Destination_Airport_ID,observed
5,0.5,0.6,0,,,P6_clean,42,raw_missing__Destination_Airport_ID,observed
6,0.6,0.7,0,,,P6_clean,42,raw_missing__Destination_Airport_ID,observed
7,0.7,0.8,0,,,P6_clean,42,raw_missing__Destination_Airport_ID,observed
8,0.8,0.9,0,,,P6_clean,42,raw_missing__Destination_Airport_ID,observed
9,0.9,1.0,0,,,P6_clean,42,raw_missing__Destination_Airport_ID,observed
0,0.0,0.1,25,0.08219308566931258,0.12,P6_clean,42,raw_missing__Destination_State,observed
1,0.1,0.2,297,0.15349477549527904,0.1717171717171717,P6_clean,42,raw_missing__Destination_State,observed
2,0.2,0.3,118,0.23066034992901277,0.19491525423728814,P6_clean,42,raw_missing__Destination_State,observed
3,0.3,0.4,12,0.3469531230406373,0.25,P6_clean,42,raw_missing__Destination_State,observed
4,0.4,0.5,2,0.4318203357051701,0.0,P6_clean,42,raw_missing__Destination_State,observed
5,0.5,0.6,0,,,P6_clean,42,raw_missing__Destination_State,observed
6,0.6,0.7,0,,,P6_clean,42,raw_missing__Destination_State,observed
7,0.7,0.8,0,,,P6_clean,42,raw_missing__Destination_State,observed
8,0.8,0.9,0,,,P6_clean,42,raw_missing__Destination_State,observed
9,0.9,1.0,0,,,P6_clean,42,raw_missing__Destination_State,observed
0,0.0,0.1,1,0.09156373073558823,0.0,P6_clean,42,raw_missing__Destination_State,missing
1,0.1,0.2,33,0.15746697190387982,0.18181818181818182,P6_clean,42,raw_missing__Destination_State,missing
2,0.2,0.3,13,0.220943066247902,0.3076923076923077,P6_clean,42,raw_missing__Destination_State,missing
3,0.3,0.4,0,,,P6_clean,42,raw_missing__Destination_State,missing
4,0.4,0.5,0,,,P6_clean,42,raw_missing__Destination_State,missing
5,0.5,0.6,0,,,P6_clean,42,raw_missing__Destination_State,missing
6,0.6,0.7,0,,,P6_clean,42,raw_missing__Destination_State,missing
7,0.7,0.8,0,,,P6_clean,42,raw_missing__Destination_State,missing
8,0.8,0.9,0,,,P6_clean,42,raw_missing__Destination_State,missing
9,0.9,1.0,0,,,P6_clean,42,raw_missing__Destination_State,missing
0,0.0,0.1,26,0.08255349509493855,0.11538461538461539,P6_clean,42,raw_missing__Distance,observed
1,0.1,0.2,330,0.15389199513613913,0.17272727272727273,P6_clean,42,raw_missing__Distance,observed
2,0.2,0.3,131,0.2296960393347041,0.20610687022900764,P6_clean,42,raw_missing__Distance,observed
3,0.3,0.4,12,0.3469531230406373,0.25,P6_clean,42,raw_missing__Distance,observed
4,0.4,0.5,2,0.4318203357051701,0.0,P6_clean,42,raw_missing__Distance,observed
5,0.5,0.6,0,,,P6_clean,42,raw_missing__Distance,observed
6,0.6,0.7,0,,,P6_clean,42,raw_missing__Distance,observed
7,0.7,0.8,0,,,P6_clean,42,raw_missing__Distance,observed
8,0.8,0.9,0,,,P6_clean,42,raw_missing__Distance,observed
9,0.9,1.0,0,,,P6_clean,42,raw_missing__Distance,observed
0,0.0,0.1,23,0.08226272420166336,0.13043478260869565,P6_clean,42,raw_missing__Airline,observed
1,0.1,0.2,291,0.1541562972259195,0.16494845360824742,P6_clean,42,raw_missing__Airline,observed
2,0.2,0.3,115,0.22982243967918542,0.20869565217391303,P6_clean,42,raw_missing__Airline,observed
3,0.3,0.4,10,0.34303861300631017,0.3,P6_clean,42,raw_missing__Airline,observed
4,0.4,0.5,2,0.4318203357051701,0.0,P6_clean,42,raw_missing__Airline,observed
5,0.5,0.6,0,,,P6_clean,42,raw_missing__Airline,observed
6,0.6,0.7,0,,,P6_clean,42,raw_missing__Airline,observed
7,0.7,0.8,0,,,P6_clean,42,raw_missing__Airline,observed
8,0.8,0.9,0,,,P6_clean,42,raw_missing__Airline,observed
9,0.9,1.0,0,,,P6_clean,42,raw_missing__Airline,observed
0,0.0,0.1,3,0.08478273861004838,0.0,P6_clean,42,raw_missing__Airline,missing
1,0.1,0.2,39,0.1519198949277776,0.23076923076923078,P6_clean,42,raw_missing__Airline,missing
2,0.2,0.3,16,0.22878753685874456,0.1875,P6_clean,42,raw_missing__Airline,missing
3,0.3,0.4,2,0.3665256732122729,0.0,P6_clean,42,raw_missing__Airline,missing
4,0.4,0.5,0,,,P6_clean,42,raw_missing__Airline,missing
5,0.5,0.6,0,,,P6_clean,42,raw_missing__Airline,missing
6,0.6,0.7,0,,,P6_clean,42,raw_missing__Airline,missing
7,0.7,0.8,0,,,P6_clean,42,raw_missing__Airline,missing
8,0.8,0.9,0,,,P6_clean,42,raw_missing__Airline,missing
9,0.9,1.0,0,,,P6_clean,42,raw_missing__Airline,missing
0,0.0,0.1,23,0.08243560860606478,0.13043478260869565,P6_clean,42,raw_missing__Carrier_Code(IATA),observed
1,0.1,0.2,303,0.15418330424533508,0.1782178217821782,P6_clean,42,raw_missing__Carrier_Code(IATA),observed
2,0.2,0.3,110,0.22878771155613678,0.18181818181818182,P6_clean,42,raw_missing__Carrier_Code(IATA),observed
3,0.3,0.4,10,0.35165432702379107,0.3,P6_clean,42,raw_missing__Carrier_Code(IATA),observed
4,0.4,0.5,2,0.4318203357051701,0.0,P6_clean,42,raw_missing__Carrier_Code(IATA),observed
5,0.5,0.6,0,,,P6_clean,42,raw_missing__Carrier_Code(IATA),observed
6,0.6,0.7,0,,,P6_clean,42,raw_missing__Carrier_Code(IATA),observed
7,0.7,0.8,0,,,P6_clean,42,raw_missing__Carrier_Code(IATA),observed
8,0.8,0.9,0,,,P6_clean,42,raw_missing__Carrier_Code(IATA),observed
9,0.9,1.0,0,,,P6_clean,42,raw_missing__Carrier_Code(IATA),observed
0,0.0,0.1,3,0.0834572915096375,0.0,P6_clean,42,raw_missing__Carrier_Code(IATA),missing
1,0.1,0.2,27,0.15062285957738442,0.1111111111111111,P6_clean,42,raw_missing__Carrier_Code(IATA),missing
2,0.2,0.3,21,0.2344539467462472,0.3333333333333333,P6_clean,42,raw_missing__Carrier_Code(IATA),missing
3,0.3,0.4,2,0.3234471031248687,0.0,P6_clean,42,raw_missing__Carrier_Code(IATA),missing
4,0.4,0.5,0,,,P6_clean,42,raw_missing__Carrier_Code(IATA),missing
5,0.5,0.6,0,,,P6_clean,42,raw_missing__Carrier_Code(IATA),missing
6,0.6,0.7,0,,,P6_clean,42,raw_missing__Carrier_Code(IATA),missing
7,0.7,0.8,0,,,P6_clean,42,raw_missing__Carrier_Code(IATA),missing
8,0.8,0.9,0,,,P6_clean,42,raw_missing__Carrier_Code(IATA),missing
9,0.9,1.0,0,,,P6_clean,42,raw_missing__Carrier_Code(IATA),missing
0,0.0,0.1,23,0.08311484008252157,0.08695652173913043,P6_clean,42,raw_missing__Carrier_ID(DOT),observed
1,0.1,0.2,288,0.1539166251001865,0.1701388888888889,P6_clean,42,raw_missing__Carrier_ID(DOT),observed
2,0.2,0.3,115,0.23019903068414363,0.21739130434782608,P6_clean,42,raw_missing__Carrier_ID(DOT),observed
3,0.3,0.4,9,0.3474597621945489,0.3333333333333333,P6_clean,42,raw_missing__Carrier_ID(DOT),observed
4,0.4,0.5,2,0.4318203357051701,0.0,P6_clean,42,raw_missing__Carrier_ID(DOT),observed
5,0.5,0.6,0,,,P6_clean,42,raw_missing__Carrier_ID(DOT),observed
6,0.6,0.7,0,,,P6_clean,42,raw_missing__Carrier_ID(DOT),observed
7,0.7,0.8,0,,,P6_clean,42,raw_missing__Carrier_ID(DOT),observed
