phase_key,arm,calibrator,group,macro_f1_mean,macro_f1_std,macro_f1_count,log_loss_mean,log_loss_std,log_loss_count,roc_auc_mean,roc_auc_std,roc_auc_count,brier_mean,brier_std,brier_count,ece_10_mean,ece_10_std,ece_10_count,calibration_bias_mean,calibration_bias_std,calibration_bias_count,precision_mean,precision_std,precision_count,recall_mean,recall_std,recall_count,fnr_mean,fnr_std,fnr_count
P6_clean,shared,platt,arrival_missing,0.5803886799283983,0.002387246129524808,3,0.4477960580349234,0.00024857079001709784,3,0.6469724683650664,0.001079415658701904,3,0.1400935231098038,8.195075838683034e-05,3,0.005344182590662043,0.0013832251480349136,3,-0.0004156579652817016,4.9745556042746724e-05,3,0.29731108987671534,0.0031534282614130446,3,0.3591442058778742,0.007699758714844816,3,0.6408557941221258,0.007699758714844819,3
P6_clean,shared,platt,both_missing,0.5106158296882104,0.006641225479131666,3,0.4545643454695936,0.0009676390100631288,3,0.5755558930492659,0.008365574281097488,3,0.1411151931830047,0.00025704920693793367,3,0.008254541528293273,0.001288837858207821,3,-0.0006304053799765508,0.0009968178509427647,3,0.2242208730204117,0.011859836855930351,3,0.10725754656390495,0.013115335810316084,3,0.892742453436095,0.013115335810316089,3
P6_clean,shared,platt,both_observed,0.575351278491842,0.0012069320465278642,3,0.44724278010861557,0.0003558931924429294,3,0.6431665619565688,0.0012031234345801845,3,0.13977600424032097,0.000110299980106666,3,0.0031796256861082108,0.00033776531871790365,3,7.321700791433165e-05,0.00018224608167353767,3,0.2890165681337532,0.0016626291487654636,3,0.34796934651321254,0.006683548773137035,3,0.6520306534867875,0.006683548773137035,3
P6_clean,shared,platt,departure_missing,0.5760659942164857,0.00152794193520706,3,0.44863764340223566,0.0005961356344408278,3,0.64279432879533,0.0029857902135309307,3,0.14047261560326121,0.00018423945886938953,3,0.006929768397455314,0.0019891463488286637,3,-0.0007117605398658522,0.0003115323479597973,3,0.29114548778658395,0.0018163161889274957,3,0.3469945355191257,0.006024023932296419,3,0.6530054644808744,0.006024023932296403,3
P6_clean,shared,platt,overall,0.5755174162081577,0.0012964314954020215,3,0.4475190071965136,0.00035320761290001456,3,0.6427990222268783,0.0013145689012350815,3,0.13989039517325527,0.00010768421420289199,3,0.0034774095346276814,0.0002101838779583138,3,-5.8783286721098005e-05,0.00018584648897924686,3,0.28974229856067923,0.0016611076878205796,3,0.34618518518518515,0.006610778080625297,3,0.6538148148148148,0.006610778080625279,3
P6_clean,split,isotonic,arrival_missing,0.5796387171597488,0.0026183271113488617,3,0.4479748008500182,0.0003577396466226338,3,0.6460322086462654,0.0018400492210069758,3,0.14017171363249847,9.886514217823951e-05,3,0.002931727759394084,0.0008770579935879687,3,-0.00033472413494845904,8.947376443090969e-05,3,0.2958932682944517,0.005591304792294242,3,0.36401705497182885,0.03270827643431674,3,0.6359829450281712,0.03270827643431675,3
P6_clean,split,isotonic,both_missing,0.513578333416196,0.004939887869999876,3,0.4550311613781349,0.0006371119560421633,3,0.5756839872529649,0.006833224089184837,3,0.14121885789139912,0.00020916241001939361,3,0.010883714947266573,0.0010715734578000422,3,-0.0008198351368515858,0.0020695505037698564,3,0.22546365485605166,0.010734170809243661,3,0.11689145793192035,0.013115335810316073,3,0.8831085420680796,0.013115335810316058,3
P6_clean,split,isotonic,both_observed,0.5749323808875562,0.0014150416610589495,3,0.4500745929974121,0.0010668375693561327,3,0.6420486097680529,0.0014679376119131897,3,0.13986155382401388,0.00014748595055336694,3,0.002491450519413085,0.00031626435517925143,3,5.972986141615048e-05,0.00039810358616512606,3,0.2879067498024307,0.0055848932003897565,3,0.3543819364714887,0.027663403829171852,3,0.6456180635285113,0.027663403829171873,3
P6_clean,split,isotonic,departure_missing,0.5757563355387106,0.0022013934070694986,3,0.44861594237545543,0.0007778803585220739,3,0.6418039934851584,0.0029656828689642143,3,0.14046621469192866,0.00022711546883032378,3,0.0044558181279339545,0.0027399371720096283,3,-0.000543172619283642,0.0005670851751237607,3,0.29028636050422246,0.005398950366220468,3,0.35306618093503345,0.031184213348590988,3,0.6469338190649666,0.03118421334859101,3
P6_clean,split,isotonic,overall,0.5750901363413164,0.0015060746691744605,3,0.4497885865151689,0.0008874863276708495,3,0.6417231842987696,0.0015271059927509988,3,0.1399665024105676,0.00014587330745047136,3,0.002351856147553726,0.0001782060437560829,3,-4.751852752464999e-05,0.00040064233925465165,3,0.28861430786237025,0.005471147975930527,3,0.35245185185185185,0.02830710187322089,3,0.6475481481481481,0.028307101873220906,3
