run_id,run_metadata,phase_key,label,n_rows,n_features,log_loss,roc_auc,f1_at_050,macro_f1_nested,naive_macro_f1,threshold_optimism,deployment_threshold,per_fold_thresholds,tn,fp,fn,tp,recall,selected_n_estimators,grid_scores,pseudo_counts,pseudo_total,inner_splits,scale_pos_weight,traffic_mode,te_mode,pseudo_mode,elapsed_sec,timestamp,note,protocol,lgbm_params,oof_path,oof_sha256,oof_columns
261ec18da39f0bf065604310b83195c9f48b4cdae70661b83a05e76bcff010a9,"{""protocol_version"": ""nested-grid-inner-te-teacher-threshold-v2"", ""save_oof"": true, ""oof_schema_version"": 2, ""cv"": {""n_splits"": 5, ""shuffle"": true, ""seed"": 7, ""stopping_rounds"": 40, ""threshold_grid"": [0.1, 0.7, 0.01], ""metric_aggregation"": ""pooled_oof"", ""inner_holdout_frac"": 0.2, ""n_thresholds"": 61, ""inner_early_stopping"": false, ""nested_threshold"": true, ""tree_selection"": ""nested_grid"", ""n_estimators_grid"": [10, 25, 50, 75, 100, 150, 300, 600], ""threshold_selection"": ""outer_train_holdout"", ""teacher_scope"": ""student_inner_train"", ""teacher_selection"": ""nested_grid"", ""stopping_rounds_used"": false}, ""grid"": [10, 25, 50, 75, 100, 150, 300, 600], ""params"": {""objective"": ""binary"", ""metric"": ""binary_logloss"", ""boosting_type"": ""gbdt"", ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 8, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""random_state"": 7, ""verbose"": -1}, ""te_m"": 20.0, ""phases"": [{""key"": ""P1"", ""label"": ""Phase 1: Baseline"", ""bidirectional_impute"": true, ""prune_preset"": ""baseline"", ""drop_extra"": [], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Origin_Airport"", ""Origin_State"", ""Destination_Airport"", ""Destination_State"", ""Airline"", ""Carrier_Code(IATA)"", ""Tail_Number"", ""Route""], ""te"": false, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""State/Carrier_Code/Day_of_Month/분 단위 유지. TE 없음."", ""safe_preprocessing"": false, ""unique_imputation"": null, ""safe_ratio"": null, ""explicit_time_missing"": null}, {""key"": ""P2"", ""label"": ""Phase 2: Tuned (Pruning)"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": false, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": false, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""노이즈 피처 Pruning + Cos 제거. TE 없음(원 docstring은 오류)."", ""safe_preprocessing"": false, ""unique_imputation"": null, ""safe_ratio"": null, ""explicit_time_missing"": null}, {""key"": ""P3"", ""label"": ""Phase 3: Target Encoded"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": true, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""원본 범주 컬럼을 TE 수치로 완전 치환."", ""safe_preprocessing"": false, ""unique_imputation"": null, ""safe_ratio"": null, ""explicit_time_missing"": null}, {""key"": ""P4"", ""label"": ""Phase 4: Hybrid"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""원본 category dtype + TE 동시 투입. 하이퍼파라미터 기준 Phase."", ""safe_preprocessing"": false, ""unique_imputation"": null, ""safe_ratio"": null, ""explicit_time_missing"": null}, {""key"": ""P4_te0"", ""label"": ""Phase 4: Hybrid (inner_splits=0)"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 0, ""pseudo"": null, ""use_spw"": true, ""note"": ""TE 내부 K-fold 도입의 단독 효과 분리용. 기존 5개 스크립트의 TE 방식."", ""safe_preprocessing"": false, ""unique_imputation"": null, ""safe_ratio"": null, ""explicit_time_missing"": null}, {""key"": ""P4_nospw"", ""label"": ""Phase 4: Hybrid (scale_pos_weight 미적용)"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": false, ""note"": ""호환용 별칭. 현재 P4와 동일하며 spw 비교 조건이 아니다."", ""safe_preprocessing"": false, ""unique_imputation"": null, ""safe_ratio"": null, ""explicit_time_missing"": null}, {""key"": ""P5_leaky"", ""label"": ""Phase 5: Pseudo-Labeling (누수 재현)"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": ""leaky"", ""use_spw"": true, ""note"": ""teacher = 5개 fold 모델 예측 평균. 기존 구현 재현."", ""safe_preprocessing"": false, ""unique_imputation"": null, ""safe_ratio"": null, ""explicit_time_missing"": null}, {""key"": ""P5_honest"", ""label"": ""Phase 5: Pseudo-Labeling (정직)"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": ""honest"", ""use_spw"": true, ""note"": ""fold 내부 teacher. 분위수도 fold별 재계산."", ""safe_preprocessing"": false, ""unique_imputation"": null, ""safe_ratio"": null, ""explicit_time_missing"": null}, {""key"": ""P6_legacy"", ""label"": ""Phase 6: Advanced (Traffic 레거시)"", ""bidirectional_impute"": false, ""prune_preset"": ""advanced"", ""drop_extra"": [], ""cyclic_missing"": ""noon"", ""include_cos"": true, ""restore_duration"": true, ""restore_hours"": true, ""traffic"": true, ""traffic_exclude_missing"": false, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""Dep_Hour==-1 을 하나의 버킷으로 집계. 기존 구현 재현."", ""safe_preprocessing"": false, ""unique_imputation"": null, ""safe_ratio"": null, ""explicit_time_missing"": null}, {""key"": ""P6_fixed"", ""label"": ""Phase 6: Advanced (Traffic 결측 제외)"", ""bidirectional_impute"": false, ""prune_preset"": ""advanced"", ""drop_extra"": [], ""cyclic_missing"": ""noon"", ""include_cos"": true, ""restore_duration"": true, ""restore_hours"": true, ""traffic"": true, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""Dep_Hour==-1 행을 집계에서 제외 + 결측 플래그 분리 (AUDIT §3-8 수정)."", ""safe_preprocessing"": false, ""unique_imputation"": null, ""safe_ratio"": null, ""explicit_time_missing"": null}, {""key"": ""P4_clean"", ""label"": ""Phase 4: 전처리 개선"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""유일 대응만 대치; local-clock proxy 명시; 0분 분모 NaN; 시각 결측 플래그"", ""safe_preprocessing"": true, ""unique_imputation"": null, ""safe_ratio"": null, ""explicit_time_missing"": null}, {""key"": ""P6_clean"", ""label"": ""Phase 6: 전처리 개선"", ""bidirectional_impute"": false, ""prune_preset"": ""advanced"", ""drop_extra"": [], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": true, ""restore_hours"": true, ""traffic"": true, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""유일 대응만 대치; local-clock proxy 명시; 0분 분모 NaN; 시각 결측 플래그"", ""safe_preprocessing"": true, ""unique_imputation"": null, ""safe_ratio"": null, ""explicit_time_missing"": null}, {""key"": ""P4_impute"", ""label"": ""Phase 4: Hybrid / impute only"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""단일 변경: unique_imputation"", ""safe_preprocessing"": false, ""unique_imputation"": true, ""safe_ratio"": null, ""explicit_time_missing"": null}, {""key"": ""P4_ratio"", ""label"": ""Phase 4: Hybrid / ratio only"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""단일 변경: safe_ratio"", ""safe_preprocessing"": false, ""unique_imputation"": null, ""safe_ratio"": true, ""explicit_time_missing"": null}, {""key"": ""P4_missing"", ""label"": ""Phase 4: Hybrid / missing only"", ""bidirectional_impute"": false, ""prune_preset"": ""pruned"", ""drop_extra"": [""Dep_Minute"", ""Arr_Minute""], ""cyclic_missing"": ""nan"", ""include_cos"": true, ""restore_duration"": false, ""restore_hours"": false, ""traffic"": false, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""단일 변경: explicit_time_missing"", ""safe_preprocessing"": false, ""unique_imputation"": null, ""safe_ratio"": null, ""explicit_time_missing"": true}, {""key"": ""P6_fixed_impute"", ""label"": ""Phase 6: Advanced (Traffic 결측 제외) / impute only"", ""bidirectional_impute"": false, ""prune_preset"": ""advanced"", ""drop_extra"": [], ""cyclic_missing"": ""noon"", ""include_cos"": true, ""restore_duration"": true, ""restore_hours"": true, ""traffic"": true, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""단일 변경: unique_imputation"", ""safe_preprocessing"": false, ""unique_imputation"": true, ""safe_ratio"": null, ""explicit_time_missing"": null}, {""key"": ""P6_fixed_ratio"", ""label"": ""Phase 6: Advanced (Traffic 결측 제외) / ratio only"", ""bidirectional_impute"": false, ""prune_preset"": ""advanced"", ""drop_extra"": [], ""cyclic_missing"": ""noon"", ""include_cos"": true, ""restore_duration"": true, ""restore_hours"": true, ""traffic"": true, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""단일 변경: safe_ratio"", ""safe_preprocessing"": false, ""unique_imputation"": null, ""safe_ratio"": true, ""explicit_time_missing"": null}, {""key"": ""P6_fixed_missing"", ""label"": ""Phase 6: Advanced (Traffic 결측 제외) / missing only"", ""bidirectional_impute"": false, ""prune_preset"": ""advanced"", ""drop_extra"": [], ""cyclic_missing"": ""noon"", ""include_cos"": true, ""restore_duration"": true, ""restore_hours"": true, ""traffic"": true, ""traffic_exclude_missing"": true, ""cat_cols"": [""Tail_Number"", ""Route"", ""Origin_Airport"", ""Destination_Airport"", ""Airline""], ""te"": true, ""te_drop_original"": false, ""inner_splits"": 5, ""pseudo"": null, ""use_spw"": true, ""note"": ""단일 변경: explicit_time_missing"", ""safe_preprocessing"": false, ""unique_imputation"": null, ""safe_ratio"": null, ""explicit_time_missing"": true}], ""sample"": null, ""data_sha256"": ""e996797b3fffab9484c9005457370662ec2b08516eecaf3eed9d2b72061edd84"", ""code_sha256"": {""src/cv.py"": ""b74e3f5e2a2b8977b44bafdfe51a2dbc2164f6e16732881b0227bc37b1a92f8b"", ""src/features.py"": ""c64cdbe62ecbb45f0ccc0794772a078870c2e713f3df0736c053104535f4d5ec"", ""src/run_store.py"": ""2b2e95a59122884684e56da3ab9cbd45b83270df1a91f9eada2e02bdb4c75974"", ""src/oof.py"": ""ac877b73f9148f9760c6a7abab24b6d3098b5f579c9c244e2c61813b3187a66e"", ""rerun_all_phases.py"": ""a9278cce2c798f5d65bda846559c8feff343c61e46e1864e2fc0495f0dcea9bd""}, ""versions"": {""lightgbm"": ""4.7.0"", ""pandas"": ""3.0.5"", ""numpy"": ""2.5.3"", ""scikit-learn"": ""1.9.0""}, ""threshold_selection"": ""outer_train_holdout"", ""teacher_scope"": ""student_inner_train""}",P6_fixed,Phase 6: Advanced (Traffic 결측 제외),255001,24,0.447375,0.643322,0.454049,0.577258,0.577025,-0.000234,0.23,"[0.23, 0.23, 0.23, 0.22, 0.22]",172299,37702,29394,15606,0.3468,"[50, 50, 50, 50, 50]","[{""10"": 0.45422812308142674, ""25"": 0.448573476736582, ""50"": 0.44696944971052305, ""75"": 0.44712240555961574, ""100"": 0.4472511655717066, ""150"": 0.4483299131739295, ""300"": 0.45148574922492785, ""600"": 0.45799967948691545}, {""10"": 0.4546790954305512, ""25"": 0.4493816041216882, ""50"": 0.44848178475577233, ""75"": 0.44872849018221456, ""100"": 0.44900072663970186, ""150"": 0.44959815219288096, ""300"": 0.45232619053640477, ""600"": 0.4581928416615461}, {""10"": 0.4543182848238647, ""25"": 0.4489374059543898, ""50"": 0.4472905453226261, ""75"": 0.4475292411674435, ""100"": 0.4477506730175109, ""150"": 0.4485330084432446, ""300"": 0.45152138949048465, ""600"": 0.45797725291006613}, {""10"": 0.4546377123961948, ""25"": 0.44903677147189397, ""50"": 0.447571455633569, ""75"": 0.4481072183092948, ""100"": 0.44837391274877425, ""150"": 0.4495768273196459, ""300"": 0.45274670329422895, ""600"": 0.46026927341711105}, {""10"": 0.4545004791524415, ""25"": 0.4490222787786946, ""50"": 0.4475822900612139, ""75"": 0.44770514226311836, ""100"": 0.44789675260286044, ""150"": 0.4488956430300419, ""300"": 0.4522869829863104, ""600"": 0.45868432649731816}]",[],0,5,-,exclude_missing,hybrid,-,64.2,2026-09-16T05:40:18+00:00,Dep_Hour==-1 행을 집계에서 제외 + 결측 플래그 분리 (AUDIT §3-8 수정).,"{""n_splits"": 5, ""shuffle"": true, ""seed"": 7, ""stopping_rounds"": 40, ""threshold_grid"": [0.1, 0.7, 0.01], ""metric_aggregation"": ""pooled_oof"", ""inner_holdout_frac"": 0.2, ""n_thresholds"": 61, ""inner_early_stopping"": false, ""nested_threshold"": true, ""threshold_selection"": ""outer_train_holdout"", ""tree_selection"": ""nested_grid"", ""n_estimators_grid"": [10, 25, 50, 75, 100, 150, 300, 600], ""teacher_scope"": ""student_inner_train"", ""teacher_selection"": ""nested_grid"", ""stopping_rounds_used"": false}","{""objective"": ""binary"", ""metric"": ""binary_logloss"", ""boosting_type"": ""gbdt"", ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 8, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""random_state"": 7, ""verbose"": -1}",baseline_recovery_v2_oof_20260916_v2_seed7_oof/P6_fixed-3815249128561b6aa1bd7d0a188f2164b5d696766f792443d54a947e107dc6af.csv.gz,3815249128561b6aa1bd7d0a188f2164b5d696766f792443d54a947e107dc6af,"[""run_id"", ""phase_key"", ""seed"", ""source_row"", ""ID"", ""fold"", ""y_true"", ""probability"", ""threshold"", ""prediction"", ""n_estimators"", ""raw_missing__Month"", ""raw_missing__Day_of_Month"", ""raw_missing__Estimated_Departure_Time"", ""raw_missing__Estimated_Arrival_Time"", ""raw_missing__Cancelled"", ""raw_missing__Diverted"", ""raw_missing__Origin_Airport"", ""raw_missing__Origin_Airport_ID"", ""raw_missing__Origin_State"", ""raw_missing__Destination_Airport"", ""raw_missing__Destination_Airport_ID"", ""raw_missing__Destination_State"", ""raw_missing__Distance"", ""raw_missing__Airline"", ""raw_missing__Carrier_Code(IATA)"", ""raw_missing__Carrier_ID(DOT)"", ""raw_missing__Tail_Number"", ""feature_missing__Airline"", ""feature_missing__Dep_Hour"", ""feature_missing__Arr_Hour""]"
